Please note that (-9999) indicates a null value
Radiation, incoming PAR (PAR) [umol/m^2 s]

DateTime,TRF_MTN_100_SQ-110,TRF_MTN_300_SQ-110,TRF_MTN_700_SQ-110,TRF_MTN_1300_SQ-110
2019/11/16 20:30,1.377451,-3.224978,-3.718095,-3.553723,
2019/11/16 20:45,1.377451,-3.38935,-3.882468,-2.896233,
2019/11/16 21:00,1.706196,-3.060606,-3.224978,-3.38935,
2019/11/16 21:15,1.706196,-3.553723,-3.224978,-3.718095,
2019/11/16 21:30,1.706196,-3.060606,-3.224978,-4.211213,
2019/11/16 21:45,1.377451,-3.718095,-3.718095,-3.224978,
2019/11/16 22:00,1.541824,-3.224978,-3.224978,-4.04684,
2019/11/16 22:15,2.034941,-2.896233,-3.553723,-4.375585,
2019/11/16 22:30,2.034941,-2.567488,-3.224978,-4.04684,
2019/11/16 22:45,1.870569,-3.718095,-3.553723,-4.04684,
2019/11/16 23:00,1.377451,-3.553723,-3.224978,-3.553723,
2019/11/16 23:15,1.377451,-3.224978,-3.060606,-4.04684,
2019/11/16 23:30,1.870569,-3.224978,-3.060606,-3.882468,
2019/11/16 23:45,1.541824,-3.553723,-2.896233,-3.882468,
2019/11/17 00:00,1.870569,-2.896233,-3.224978,-4.211213,
2019/11/17 00:15,1.213079,-3.38935,-2.896233,-4.04684,
2019/11/17 00:30,1.541824,-2.896233,-3.38935,-3.882468,
2019/11/17 00:45,1.541824,-3.882468,-3.38935,-3.224978,
2019/11/17 01:00,0.884334,-3.718095,-3.38935,-3.224978,
2019/11/17 01:15,1.213079,-3.224978,-3.38935,-3.718095,
2019/11/17 01:30,1.706196,-2.731861,-3.224978,-4.04684,
2019/11/17 01:45,1.377451,-3.224978,-2.896233,-3.224978,
2019/11/17 02:00,1.377451,-3.553723,-3.060606,-4.04684,
2019/11/17 02:15,1.541824,-3.553723,-3.553723,-3.553723,
2019/11/17 02:30,0.884334,-3.224978,-3.882468,-3.553723,
2019/11/17 02:45,0.884334,-3.224978,-3.882468,-3.553723,
2019/11/17 03:00,1.213079,-3.224978,-3.060606,-3.718095,
2019/11/17 03:15,1.706196,-3.060606,-3.060606,-4.04684,
2019/11/17 03:30,0.884334,-3.718095,-3.224978,-4.211213,
2019/11/17 03:45,1.213079,-3.38935,-3.224978,-3.718095,
2019/11/17 04:00,1.048706,-3.553723,-3.38935,-3.718095,
2019/11/17 04:15,0.884334,-3.718095,-3.060606,-3.060606,
2019/11/17 04:30,1.048706,-3.224978,-3.060606,-4.04684,
2019/11/17 04:45,1.048706,-3.553723,-3.224978,-3.718095,
2019/11/17 05:00,1.870569,-2.896233,-3.553723,-3.882468,
2019/11/17 05:15,1.377451,-2.896233,-3.060606,-3.553723,
2019/11/17 05:30,1.706196,-3.553723,-3.224978,-4.211213,
2019/11/17 05:45,1.706196,-2.731861,-3.224978,-3.553723,
2019/11/17 06:00,1.706196,-3.38935,-3.060606,-3.882468,
2019/11/17 06:15,1.213079,-3.882468,-3.553723,-4.211213,
2019/11/17 06:30,1.213079,-3.224978,-3.553723,-3.718095,
2019/11/17 06:45,1.870569,-2.567488,-2.731861,-2.567488,
2019/11/17 07:00,3.678666,1.541824,4.171783,4.664901,
2019/11/17 07:15,5.815508,8.281095,13.376642,18.800934,
2019/11/17 07:30,11.568545,22.745873,36.881906,48.881097,
2019/11/17 07:45,16.170974,32.443849,56.770975,113.150734,
2019/11/17 08:00,18.965306,45.264902,96.055997,134.847901,
2019/11/17 08:15,21.595266,56.935348,109.205795,116.931301,
2019/11/17 08:30,23.732108,63.674619,155.887578,136.655998,
2019/11/17 08:45,24.882715,78.796887,265.524019,162.791222,
2019/11/17 09:00,27.18393,109.863285,210.787984,179.064097,
2019/11/17 09:15,29.485145,111.013892,507.973419,196.651952,
2019/11/17 09:30,30.307007,103.124013,242.183127,246.456812,
2019/11/17 09:45,31.457614,120.218751,235.279483,223.280293,
2019/11/17 10:00,31.621987,124.82118,216.376649,256.154788,
2019/11/17 10:15,32.936966,145.038994,266.017136,244.648714,
2019/11/17 10:30,33.758829,129.094864,846.251973,251.881103,
2019/11/17 10:45,34.251946,167.393651,835.896507,251.059241,
2019/11/17 11:00,38.032513,203.062478,360.695682,252.702966,
2019/11/17 11:15,40.4981,821.924846,884.550759,273.742642,
2019/11/17 11:30,29.320772,267.003371,560.243866,419.212283,
2019/11/17 11:45,42.634943,487.42686,820.938612,338.66977,
2019/11/17 12:00,36.553161,259.770982,494.330504,316.150741,
2019/11/17 12:15,64.167737,168.873003,226.567742,282.947501,
2019/11/17 12:30,71.564498,146.847092,198.460049,259.113492,
2019/11/17 12:45,74.851948,165.749926,221.472195,284.262481,
2019/11/17 13:00,81.755592,199.446284,310.068959,375.817949,
2019/11/17 13:15,81.426847,185.803368,265.195274,331.108636,
2019/11/17 13:30,78.632515,187.282721,322.890012,334.724831,
2019/11/17 13:45,67.619559,151.942638,207.82928,265.688391,
2019/11/17 14:00,67.948304,144.217132,201.911871,269.140213,
2019/11/17 14:15,75.01632,158.517537,233.964503,380.913496,
2019/11/17 14:30,61.866522,142.409035,204.706203,273.085152,
2019/11/17 14:45,54.634133,124.16369,179.064097,245.799322,
2019/11/17 15:00,30.307007,72.057616,114.958832,172.324825,
2019/11/17 15:15,49.209842,105.5896,159.99689,426.937789,
2019/11/17 15:30,31.621987,76.3313,116.766929,265.688391,
2019/11/17 15:45,27.18393,69.920773,103.452758,173.639805,
2019/11/17 16:00,23.23899,59.400935,88.330491,147.504582,
2019/11/17 16:15,18.472189,45.75802,70.413891,116.931301,
2019/11/17 16:30,15.184739,36.224416,55.291623,90.30296,
2019/11/17 16:45,10.58231,24.882715,38.196886,70.085146,
2019/11/17 17:00,5.322391,12.719152,20.115913,48.059234,
2019/11/17 17:15,1.377451,1.870569,5.158018,9.102958,
2019/11/17 17:30,0.555589,-2.567488,-2.567488,-1.252508,
2019/11/17 17:45,0.719961,-3.553723,-3.553723,-3.224978,
2019/11/17 18:00,1.377451,-2.731861,-3.224978,-4.04684,
2019/11/17 18:15,1.213079,-2.896233,-3.060606,-4.211213,
2019/11/17 18:30,1.541824,-3.38935,-3.553723,-3.224978,
2019/11/17 18:45,1.377451,-3.224978,-3.060606,-3.882468,
2019/11/17 19:00,1.706196,-3.718095,-3.718095,-3.718095,
2019/11/17 19:15,1.870569,-3.060606,-2.896233,-4.211213,
2019/11/17 19:30,1.213079,-3.718095,-3.060606,-3.224978,
2019/11/17 19:45,1.213079,-3.224978,-3.553723,-3.718095,
2019/11/17 20:00,1.213079,-3.224978,-3.718095,-3.060606,
2019/11/17 20:15,1.870569,-2.896233,-3.882468,-3.060606,
2019/11/17 20:30,1.706196,-2.896233,-3.060606,-3.718095,
2019/11/17 20:45,1.870569,-3.224978,-3.553723,-4.211213,
2019/11/17 21:00,1.377451,-3.224978,-3.38935,-4.375585,
2019/11/17 21:15,1.377451,-3.38935,-3.553723,-3.38935,
2019/11/17 21:30,1.541824,-3.553723,-3.882468,-4.211213,
2019/11/17 21:45,1.706196,-3.224978,-3.553723,-4.211213,
2019/11/17 22:00,1.706196,-3.224978,-3.060606,-3.718095,
2019/11/17 22:15,1.541824,-3.553723,-3.224978,-3.38935,
2019/11/17 22:30,1.377451,-3.38935,-3.882468,-3.882468,
2019/11/17 22:45,1.706196,-3.224978,-2.731861,-4.539958,
2019/11/17 23:00,0.884334,-3.224978,-3.38935,-3.38935,
2019/11/17 23:15,1.048706,-3.718095,-3.553723,-4.04684,
2019/11/17 23:30,1.048706,-3.38935,-3.882468,-3.38935,
2019/11/17 23:45,0.884334,-3.060606,-3.060606,-3.882468,
2019/11/18 00:00,0.884334,-4.04684,-3.553723,-3.224978,
2019/11/18 00:15,0.719961,-3.38935,-2.896233,-3.38935,
2019/11/18 00:30,1.213079,-2.896233,-3.38935,-3.882468,
2019/11/18 00:45,0.391216,-3.224978,-3.882468,-3.553723,
2019/11/18 01:00,1.213079,-3.060606,-2.896233,-4.04684,
2019/11/18 01:15,0.719961,-3.060606,-3.718095,-3.224978,
2019/11/18 01:30,0.719961,-3.060606,-3.553723,-4.70433,
2019/11/18 01:45,1.213079,-2.896233,-2.896233,-4.539958,
2019/11/18 02:00,0.719961,-3.882468,-3.553723,-4.375585,
2019/11/18 02:15,0.719961,-3.060606,-3.38935,-3.553723,
2019/11/18 02:30,0.884334,-3.060606,-3.224978,-3.553723,
2019/11/18 02:45,1.048706,-3.38935,-3.224978,-4.211213,
2019/11/18 03:00,1.048706,-3.718095,-2.896233,-3.060606,
2019/11/18 03:15,1.377451,-3.060606,-3.553723,-3.38935,
2019/11/18 03:30,1.048706,-3.882468,-3.224978,-3.882468,
2019/11/18 03:45,1.048706,-3.060606,-3.060606,-3.718095,
2019/11/18 04:00,1.213079,-3.060606,-3.718095,-3.882468,
2019/11/18 04:15,0.884334,-3.553723,-3.060606,-3.224978,
2019/11/18 04:30,1.377451,-3.38935,-3.553723,-4.375585,
2019/11/18 04:45,1.541824,-3.224978,-3.553723,-3.718095,
2019/11/18 05:00,1.213079,-2.731861,-3.38935,-4.211213,
2019/11/18 05:15,1.048706,-3.224978,-3.553723,-3.553723,
2019/11/18 05:30,1.213079,-3.224978,-3.882468,-3.882468,
2019/11/18 05:45,1.541824,-3.553723,-3.718095,-3.718095,
2019/11/18 06:00,1.048706,-3.718095,-3.224978,-3.224978,
2019/11/18 06:15,1.377451,-3.224978,-3.718095,-3.882468,
2019/11/18 06:30,1.048706,-3.224978,-3.224978,-3.718095,
2019/11/18 06:45,2.034941,-2.731861,-2.567488,-2.896233,
2019/11/18 07:00,2.856804,0.391216,2.856804,4.993646,
2019/11/18 07:15,5.486763,7.787978,12.883525,17.650326,
2019/11/18 07:30,11.075427,21.102148,34.087574,45.264902,
2019/11/18 07:45,15.513484,32.115104,56.277858,103.945876,
2019/11/18 08:00,18.472189,43.292432,112.657617,178.242234,
2019/11/18 08:15,21.595266,63.017129,105.918345,112.493244,
2019/11/18 08:30,22.745873,62.195267,183.666526,133.861666,
2019/11/18 08:45,24.389598,75.67381,282.125639,156.216323,
2019/11/18 09:00,26.197695,111.671382,213.746689,174.461667,
2019/11/18 09:15,27.512675,107.56207,476.249532,195.665717,
2019/11/18 09:30,28.663282,98.850329,228.540212,269.140213,
2019/11/18 09:45,29.813889,113.808224,263.387176,218.184746,
2019/11/18 10:00,30.142634,123.834945,221.14345,230.019564,
2019/11/18 10:15,31.128869,148.490816,247.114301,239.06005,
2019/11/18 10:30,31.128869,123.999318,666.264113,244.484342,
2019/11/18 10:45,32.936966,163.613084,765.216343,243.662479,
2019/11/18 11:00,36.388788,228.211467,364.969366,245.470577,
2019/11/18 11:15,38.525631,818.14428,906.741044,266.674626,
2019/11/18 11:30,41.484335,319.109445,1021.801776,755.518367,
2019/11/18 11:45,37.703768,351.819568,865.154807,311.055194,
2019/11/18 12:00,37.046278,264.209039,728.725653,337.519163,
2019/11/18 12:15,37.539396,279.495679,274.564505,654.758039,
2019/11/18 12:30,37.375023,300.699728,450.771798,878.140233,
2019/11/18 12:45,36.388788,170.023611,432.197708,640.293262,
2019/11/18 13:00,36.717533,135.341018,910.357238,624.513504,
2019/11/18 13:15,35.895671,157.860047,342.285964,363.161269,
2019/11/18 13:30,34.745064,125.149925,820.938612,278.509444,
2019/11/18 13:45,33.594456,103.288386,209.308632,311.055194,
2019/11/18 14:00,33.265711,84.549924,151.449521,546.600951,
2019/11/18 14:15,32.608222,84.878669,146.353974,329.958029,
2019/11/18 14:30,31.457614,86.358021,139.943448,260.757217,
2019/11/18 14:45,31.457614,77.975025,123.177455,184.981506,
2019/11/18 15:00,36.224416,96.384742,144.710249,326.341834,
2019/11/18 15:15,37.046278,90.631705,138.464095,381.077869,
2019/11/18 15:30,34.745064,83.399316,125.807415,220.650333,
2019/11/18 15:45,36.388788,84.221179,120.383123,195.336972,
2019/11/18 16:00,29.485145,66.140206,97.699722,159.832517,
2019/11/18 16:15,15.842229,38.196886,57.09972,92.604175,
2019/11/18 16:30,16.499719,41.81308,64.167737,109.205795,
2019/11/18 16:45,12.390407,30.307007,46.908627,75.345065,
2019/11/18 17:00,5.486763,13.869759,21.430893,42.306198,
2019/11/18 17:15,1.213079,0.226844,2.856804,4.993646,
2019/11/18 17:30,0.719961,-2.238743,-2.074371,-1.909998,
2019/11/18 17:45,0.719961,-3.882468,-3.224978,-3.882468,
2019/11/18 18:00,1.048706,-2.731861,-3.060606,-3.882468,
2019/11/18 18:15,1.377451,-3.224978,-3.38935,-3.718095,
2019/11/18 18:30,1.213079,-2.896233,-3.224978,-4.211213,
2019/11/18 18:45,1.706196,-3.060606,-2.896233,-4.211213,
2019/11/18 19:00,1.377451,-3.060606,-3.38935,-3.224978,
2019/11/18 19:15,1.213079,-3.718095,-2.896233,-4.211213,
2019/11/18 19:30,1.377451,-3.224978,-3.553723,-3.882468,
2019/11/18 19:45,1.213079,-3.882468,-3.553723,-3.224978,
2019/11/18 20:00,1.213079,-3.718095,-3.224978,-4.04684,
2019/11/18 20:15,1.541824,-3.060606,-3.224978,-3.882468,
2019/11/18 20:30,1.213079,-3.224978,-2.731861,-4.375585,
2019/11/18 20:45,1.048706,-3.224978,-3.224978,-3.718095,
2019/11/18 21:00,1.541824,-3.224978,-3.38935,-3.718095,
2019/11/18 21:15,1.213079,-3.553723,-3.060606,-3.553723,
2019/11/18 21:30,1.706196,-3.38935,-3.060606,-3.882468,
2019/11/18 21:45,1.048706,-3.060606,-3.224978,-3.224978,
2019/11/18 22:00,1.541824,-3.38935,-3.060606,-3.718095,
2019/11/18 22:15,1.541824,-3.224978,-3.060606,-4.04684,
2019/11/18 22:30,1.048706,-3.224978,-3.882468,-3.060606,
2019/11/18 22:45,1.541824,-3.224978,-4.04684,-3.882468,
2019/11/18 23:00,1.377451,-2.896233,-3.060606,-4.539958,
2019/11/18 23:15,0.719961,-3.718095,-3.38935,-3.38935,
2019/11/18 23:30,1.048706,-3.060606,-3.718095,-4.04684,
2019/11/18 23:45,1.377451,-3.553723,-3.224978,-4.211213,
2019/11/19 00:00,1.213079,-3.224978,-3.718095,-4.211213,
2019/11/19 00:15,0.884334,-3.224978,-3.718095,-3.224978,
2019/11/19 00:30,1.048706,-3.718095,-3.224978,-3.553723,
2019/11/19 00:45,0.884334,-3.38935,-3.224978,-3.718095,
2019/11/19 01:00,0.719961,-4.04684,-3.718095,-3.060606,
2019/11/19 01:15,0.719961,-3.553723,-3.38935,-3.38935,
2019/11/19 01:30,0.719961,-3.553723,-3.553723,-3.224978,
2019/11/19 01:45,1.377451,-3.38935,-2.731861,-4.04684,
2019/11/19 02:00,1.048706,-3.060606,-2.896233,-4.211213,
2019/11/19 02:15,1.048706,-3.38935,-3.718095,-4.211213,
2019/11/19 02:30,0.884334,-2.896233,-3.718095,-3.553723,
2019/11/19 02:45,0.884334,-3.38935,-3.882468,-3.224978,
2019/11/19 03:00,1.541824,-3.060606,-3.224978,-4.375585,
2019/11/19 03:15,1.541824,-3.224978,-3.224978,-3.718095,
2019/11/19 03:30,1.048706,-2.896233,-3.718095,-3.718095,
2019/11/19 03:45,1.048706,-3.060606,-3.553723,-3.38935,
2019/11/19 04:00,1.541824,-2.896233,-3.553723,-4.04684,
2019/11/19 04:15,0.884334,-3.553723,-2.896233,-3.718095,
2019/11/19 04:30,0.884334,-3.224978,-3.718095,-3.553723,
2019/11/19 04:45,1.377451,-3.060606,-2.896233,-4.211213,
2019/11/19 05:00,1.213079,-2.896233,-3.553723,-3.553723,
2019/11/19 05:15,1.377451,-3.224978,-2.731861,-4.211213,
2019/11/19 05:30,0.884334,-3.224978,-3.38935,-3.38935,
2019/11/19 05:45,1.541824,-3.718095,-3.224978,-4.211213,
2019/11/19 06:00,0.719961,-3.224978,-3.553723,-3.882468,
2019/11/19 06:15,0.719961,-3.224978,-3.553723,-4.04684,
2019/11/19 06:30,0.719961,-3.38935,-3.718095,-3.38935,
2019/11/19 06:45,2.034941,-3.224978,-3.060606,-2.238743,
2019/11/19 07:00,2.528059,-0.595018,0.719961,1.213079,
2019/11/19 07:15,5.322391,4.993646,7.623605,12.061662,
2019/11/19 07:30,7.459233,10.253565,15.349112,20.444658,
2019/11/19 07:45,8.774213,12.55478,17.979071,22.417128,
2019/11/19 08:00,17.321581,28.663282,39.018748,50.689194,
2019/11/19 08:15,19.129679,37.703768,52.332919,68.770166,
2019/11/19 08:30,39.676238,76.660045,103.452758,131.396079,
2019/11/19 08:45,31.621987,81.591219,135.669763,145.367739,
2019/11/19 09:00,34.416319,88.166118,134.026039,151.613893,
2019/11/19 09:15,51.017939,144.545877,379.105399,264.373411,
2019/11/19 09:30,32.443849,95.234135,165.914299,171.831708,
2019/11/19 09:45,52.826036,146.025229,240.703775,249.908633,
2019/11/19 10:00,55.455996,125.643042,171.831708,210.459239,
2019/11/19 10:15,61.537777,199.446284,352.312685,376.968557,
2019/11/19 10:30,58.907818,163.119967,298.562886,277.358837,
2019/11/19 10:45,73.208223,233.142641,664.78476,393.570177,
2019/11/19 11:00,79.290004,441.402567,548.902166,409.185562,
2019/11/19 11:15,34.416319,127.122395,174.297295,191.063287,
2019/11/19 11:30,75.180693,222.951548,318.945073,353.134548,
2019/11/19 11:45,84.714296,194.350737,255.497298,318.451956,
2019/11/19 12:00,66.633324,145.696484,190.405798,241.69001,
2019/11/19 12:15,53.483526,104.110248,139.779075,178.242234,
2019/11/19 12:30,40.4981,76.98879,101.973406,133.861666,
2019/11/19 12:45,24.225225,42.141825,56.277858,75.180693,
2019/11/19 13:00,11.732917,20.773403,28.170165,36.717533,
2019/11/19 13:15,8.774213,12.719152,17.814699,23.403363,
2019/11/19 13:30,5.322391,4.500528,6.637371,8.445468,
2019/11/19 13:45,2.692431,0.062472,0.555589,2.692431,
2019/11/19 14:00,4.336156,2.363686,4.171783,6.144253,
2019/11/19 14:15,3.349921,-0.595018,0.391216,0.391216,
2019/11/19 14:30,6.144253,4.829273,6.801743,7.459233,
2019/11/19 14:45,36.881906,76.002555,99.672191,122.684338,
2019/11/19 15:00,23.732108,47.072999,64.496482,82.248709,
2019/11/19 15:15,19.294051,33.265711,43.78555,54.962878,
2019/11/19 15:30,23.403363,44.771785,58.579073,73.865713,
2019/11/19 15:45,8.938585,11.89729,17.650326,24.389598,
2019/11/19 16:00,13.21227,20.115913,28.49891,39.183121,
2019/11/19 16:15,7.95235,8.116723,12.883525,17.157209,
2019/11/19 16:30,12.226035,18.636561,26.033323,33.430084,
2019/11/19 16:45,9.92482,14.034132,19.294051,25.704578,
2019/11/19 17:00,4.336156,1.213079,3.349921,3.349921,
2019/11/19 17:15,3.349921,0.062472,0.555589,2.034941,
2019/11/19 17:30,2.034941,-3.060606,-2.731861,-3.553723,
2019/11/19 17:45,2.034941,-3.060606,-3.38935,-3.553723,
2019/11/19 18:00,1.541824,-3.553723,-3.553723,-3.38935,
2019/11/19 18:15,2.363686,-3.224978,-2.731861,-3.882468,
2019/11/19 18:30,2.363686,-3.224978,-3.553723,-4.211213,
2019/11/19 18:45,2.363686,-3.38935,-2.896233,-4.211213,
2019/11/19 19:00,1.870569,-3.553723,-3.224978,-3.38935,
2019/11/19 19:15,2.034941,-2.731861,-3.060606,-3.553723,
2019/11/19 19:30,2.034941,-3.224978,-3.224978,-3.553723,
2019/11/19 19:45,2.034941,-3.718095,-3.224978,-4.04684,
2019/11/19 20:00,2.199314,-3.224978,-3.553723,-3.553723,
2019/11/19 20:15,2.363686,-3.553723,-3.38935,-3.882468,
2019/11/19 20:30,2.692431,-2.896233,-3.224978,-3.224978,
2019/11/19 20:45,2.034941,-3.224978,-3.224978,-3.882468,
2019/11/19 21:00,2.363686,-3.38935,-3.224978,-4.04684,
2019/11/19 21:15,1.706196,-2.567488,-3.553723,-3.553723,
2019/11/19 21:30,1.870569,-3.553723,-3.553723,-3.060606,
2019/11/19 21:45,1.706196,-3.224978,-3.224978,-4.04684,
2019/11/19 22:00,2.034941,-2.731861,-2.731861,-4.04684,
2019/11/19 22:15,2.034941,-3.553723,-3.224978,-4.04684,
2019/11/19 22:30,2.363686,-2.896233,-3.060606,-4.211213,
2019/11/19 22:45,1.541824,-3.882468,-3.38935,-3.553723,
2019/11/19 23:00,2.034941,-3.060606,-3.718095,-3.224978,
2019/11/19 23:15,1.541824,-3.060606,-3.553723,-3.38935,
2019/11/19 23:30,2.034941,-3.38935,-3.224978,-3.224978,
2019/11/19 23:45,1.377451,-3.224978,-3.224978,-3.718095,
2019/11/20 00:00,1.706196,-2.896233,-3.224978,-4.539958,
2019/11/20 00:15,1.706196,-3.224978,-3.882468,-3.060606,
2019/11/20 00:30,1.377451,-2.896233,-3.060606,-4.04684,
2019/11/20 00:45,0.555589,-3.882468,-3.718095,-3.224978,
2019/11/20 01:00,1.377451,-4.211213,-3.718095,-3.553723,
2019/11/20 01:15,1.541824,-3.553723,-3.38935,-4.211213,
2019/11/20 01:30,1.048706,-3.553723,-3.718095,-4.04684,
2019/11/20 01:45,1.048706,-3.718095,-3.553723,-3.224978,
2019/11/20 02:00,1.541824,-3.718095,-2.896233,-3.882468,
2019/11/20 02:15,2.034941,-2.896233,-3.060606,-4.04684,
2019/11/20 02:30,1.706196,-2.731861,-3.224978,-4.211213,
2019/11/20 02:45,1.541824,-2.896233,-3.060606,-4.04684,
2019/11/20 03:00,1.541824,-2.896233,-3.38935,-4.211213,
2019/11/20 03:15,1.213079,-3.224978,-3.38935,-4.04684,
2019/11/20 03:30,1.213079,-3.38935,-3.060606,-3.882468,
2019/11/20 03:45,1.377451,-3.553723,-3.38935,-3.882468,
2019/11/20 04:00,1.541824,-3.224978,-3.718095,-3.718095,
2019/11/20 04:15,1.541824,-3.38935,-3.224978,-4.211213,
2019/11/20 04:30,1.706196,-3.224978,-3.718095,-3.38935,
2019/11/20 04:45,1.213079,-2.896233,-3.060606,-3.718095,
2019/11/20 05:00,1.541824,-3.553723,-3.224978,-3.882468,
2019/11/20 05:15,1.213079,-3.224978,-3.553723,-3.718095,
2019/11/20 05:30,1.706196,-3.553723,-2.896233,-3.882468,
2019/11/20 05:45,1.213079,-3.224978,-3.224978,-4.04684,
2019/11/20 06:00,1.213079,-3.718095,-3.38935,-3.38935,
2019/11/20 06:15,1.541824,-3.060606,-3.060606,-3.882468,
2019/11/20 06:30,1.870569,-3.060606,-3.718095,-3.882468,
2019/11/20 06:45,1.541824,-2.896233,-3.224978,-3.224978,
2019/11/20 07:00,1.706196,-2.403116,-2.238743,-2.731861,
2019/11/20 07:15,3.349921,0.884334,2.692431,4.336156,
2019/11/20 07:30,4.993646,3.185549,4.829273,6.637371,
2019/11/20 07:45,22.417128,41.15559,56.277858,72.057616,
2019/11/20 08:00,28.663282,58.743445,81.098102,99.672191,
2019/11/20 08:15,31.293242,59.07219,78.796887,100.658426,
2019/11/20 08:30,32.608222,57.09972,76.002555,101.315916,
2019/11/20 08:45,16.006602,28.663282,39.347493,50.853566,
2019/11/20 09:00,16.006602,27.18393,36.553161,48.059234,
2019/11/20 09:15,22.910246,38.361258,50.689194,67.455186,
2019/11/20 09:30,28.170165,53.812271,74.194458,95.891624,
2019/11/20 09:45,59.236562,113.808224,148.819561,189.583935,
2019/11/20 10:00,29.320772,52.332919,70.907008,92.93292,
2019/11/20 10:15,42.306198,80.440612,105.425228,134.026039,
2019/11/20 10:30,25.86895,54.305388,78.632515,102.137778,
2019/11/20 10:45,44.278667,89.316725,120.711868,158.68191,
2019/11/20 11:00,72.38636,164.928064,235.279483,277.523209,
2019/11/20 11:15,82.413081,195.994462,265.030901,298.727259,
2019/11/20 11:30,58.743445,123.834945,159.832517,199.610656,
2019/11/20 11:45,32.279477,63.838992,84.385551,106.411463,
2019/11/20 12:00,33.265711,70.413891,93.754782,118.246281,
2019/11/20 12:15,78.632515,261.579079,311.383939,367.599326,
2019/11/20 12:30,53.319153,553.011477,451.100543,881.756427,
2019/11/20 12:45,52.661664,140.10782,200.103774,239.388795,
2019/11/20 13:00,115.123204,306.945882,656.073019,588.515932,
2019/11/20 13:15,74.194458,233.142641,553.17585,463.264106,
2019/11/20 13:30,71.071381,173.475433,279.166934,309.247097,
2019/11/20 13:45,74.687575,167.393651,236.923208,298.234141,
2019/11/20 14:00,63.838992,152.764501,219.664098,328.971794,
2019/11/20 14:15,68.605794,143.066525,199.281911,260.921589,
2019/11/20 14:30,54.469761,99.672191,127.615512,164.763691,
2019/11/20 14:45,53.154781,100.822799,128.930492,162.462477,
2019/11/20 15:00,59.894052,134.026039,194.021992,272.92078,
2019/11/20 15:15,42.47057,96.220369,144.381505,196.158834,
2019/11/20 15:30,40.662473,87.015511,120.383123,153.915108,
2019/11/20 15:45,14.034132,25.540205,35.895671,50.524821,
2019/11/20 16:00,17.814699,31.621987,45.429275,60.551542,
2019/11/20 16:15,21.924011,42.141825,61.70215,94.90539,
2019/11/20 16:30,12.061662,25.540205,41.81308,62.524012,
2019/11/20 16:45,8.60984,15.677857,24.718343,32.279477,
2019/11/20 17:00,5.158018,7.29486,12.226035,18.965306,
2019/11/20 17:15,3.021176,0.555589,1.870569,2.528059,
2019/11/20 17:30,1.048706,-3.060606,-3.060606,-3.553723,
2019/11/20 17:45,1.213079,-3.060606,-2.896233,-4.04684,
2019/11/20 18:00,0.884334,-3.224978,-3.224978,-3.553723,
2019/11/20 18:15,1.213079,-3.224978,-3.553723,-3.882468,
2019/11/20 18:30,1.213079,-3.224978,-3.38935,-4.211213,
2019/11/20 18:45,0.884334,-2.731861,-3.224978,-3.224978,
2019/11/20 19:00,1.377451,-3.224978,-3.224978,-3.553723,
2019/11/20 19:15,0.884334,-3.224978,-3.718095,-3.38935,
2019/11/20 19:30,0.719961,-3.224978,-3.718095,-3.38935,
2019/11/20 19:45,1.541824,-3.553723,-3.060606,-3.553723,
2019/11/20 20:00,1.048706,-3.553723,-4.04684,-3.224978,
2019/11/20 20:15,1.706196,-3.718095,-3.224978,-4.04684,
2019/11/20 20:30,1.048706,-3.553723,-3.224978,-4.211213,
2019/11/20 20:45,1.541824,-3.060606,-3.882468,-3.38935,
2019/11/20 21:00,1.213079,-3.060606,-3.718095,-3.553723,
2019/11/20 21:15,1.213079,-3.224978,-3.882468,-3.553723,
2019/11/20 21:30,0.884334,-3.38935,-3.718095,-3.553723,
2019/11/20 21:45,1.541824,-2.896233,-3.060606,-4.211213,
2019/11/20 22:00,1.870569,-2.567488,-2.896233,-3.224978,
2019/11/20 22:15,1.377451,-3.060606,-3.38935,-3.224978,
2019/11/20 22:30,1.706196,-3.060606,-3.224978,-4.375585,
2019/11/20 22:45,0.884334,-3.553723,-3.060606,-4.211213,
2019/11/20 23:00,1.377451,-3.060606,-3.718095,-3.882468,
2019/11/20 23:15,1.213079,-3.224978,-3.553723,-3.718095,
2019/11/20 23:30,1.048706,-3.553723,-3.718095,-3.060606,
2019/11/20 23:45,1.048706,-3.38935,-3.224978,-3.553723,
2019/11/21 00:00,1.048706,-3.553723,-3.060606,-4.04684,
2019/11/21 00:15,1.213079,-3.224978,-3.553723,-3.553723,
2019/11/21 00:30,0.391216,-4.211213,-3.718095,-3.224978,
2019/11/21 00:45,0.884334,-3.553723,-3.718095,-3.882468,
2019/11/21 01:00,0.884334,-3.060606,-3.718095,-3.224978,
2019/11/21 01:15,1.048706,-3.38935,-3.38935,-3.553723,
2019/11/21 01:30,0.555589,-2.896233,-3.060606,-3.882468,
2019/11/21 01:45,0.555589,-3.882468,-3.38935,-3.224978,
2019/11/21 02:00,0.719961,-3.224978,-3.224978,-3.718095,
2019/11/21 02:15,0.884334,-3.38935,-3.553723,-4.04684,
2019/11/21 02:30,1.377451,-3.060606,-3.718095,-4.375585,
2019/11/21 02:45,1.048706,-3.224978,-3.718095,-3.718095,
2019/11/21 03:00,0.719961,-3.718095,-3.553723,-3.060606,
