Please note that (-9999) indicates a null value
Relative humidity (RH) [%]

DateTime,TRF_MTN_100_HMP45,TRF_MTN_300_HMP45,TRF_MTN_700_HMP45,TRF_MTN_1300_HMP45
2019/08/27 07:15,89.370564,88.522402,85.106742,75.642175,
2019/08/27 07:30,89.173317,87.075924,83.788475,78.637041,
2019/08/27 07:45,88.745949,87.70054,82.151325,78.837576,
2019/08/27 08:00,89.058256,86.845803,81.871892,83.778612,
2019/08/27 08:15,88.555277,87.023325,81.33275,83.919973,
2019/08/27 08:30,89.459325,86.431584,80.819908,81.832442,
2019/08/27 08:45,88.722937,81.875179,79.172896,77.493009,
2019/08/27 09:00,86.895115,81.691082,78.351033,73.094402,
2019/08/27 09:15,83.62739,80.04407,79.498353,70.947697,
2019/08/27 09:30,83.413706,78.505543,78.834288,67.558337,
2019/08/27 09:45,83.594515,78.357608,77.085365,66.072409,
2019/08/27 10:00,83.489317,77.144539,75.336442,71.09892,
2019/08/27 10:15,82.62143,74.429106,75.652037,64.215001,
2019/08/27 10:30,81.64177,75.556701,75.310143,62.344442,
2019/08/27 10:45,79.166321,74.20556,75.566564,60.9933,
2019/08/27 11:00,77.759292,72.315276,73.603956,63.830369,
2019/08/27 11:15,73.511908,74.337058,74.189122,67.295341,
2019/08/27 11:30,72.417187,72.081867,74.103649,67.499163,
2019/08/27 11:45,72.03913,70.970709,71.490126,63.955292,
2019/08/27 12:00,71.887908,70.842499,71.052895,58.682223,
2019/08/27 12:15,71.868183,69.882563,68.196102,55.59202,
2019/08/27 12:30,72.256102,69.517657,69.724766,52.501818,
2019/08/27 12:45,70.138985,67.47615,69.44862,53.303956,
2019/08/27 13:00,70.027211,67.446563,68.179665,53.816798,
2019/08/27 13:15,69.714904,66.66415,67.186855,51.242725,
2019/08/27 13:30,69.116588,68.044879,69.359859,53.823373,
2019/08/27 13:45,69.159325,67.015907,70.313219,45.66721,
2019/08/27 14:00,70.342806,66.009948,68.008717,43.435032,
2019/08/27 14:15,72.801819,65.184798,66.453754,41.548036,
2019/08/27 14:30,73.074677,66.292669,65.434644,42.701931,
2019/08/27 14:45,75.129333,66.108571,68.935778,41.183129,
2019/08/27 15:00,75.053722,66.542515,68.182952,43.185186,
