Please note that (-9999) indicates a null value
Radiation, incoming PAR (PAR) [umol/m^2 s]

DateTime,TRF_NETower_100_SQ-110,TRF_NETower_300_SQ-110,TRF_NETower_700_SQ-110,TRF_NETower_1300_SQ-110,TRF_NETower_2000_SQ-110
2019/11/21 01:00,0,0,0,0,0,
2019/11/21 01:15,0,0,0,0,0,
2019/11/21 01:30,0,0,0,0,0,
2019/11/21 01:45,0,0,0,0,0,
2019/11/21 02:00,0,0,0,0,0,
2019/11/21 02:15,0,0,0,0,0,
2019/11/21 02:30,0,0,0,0,0,
2019/11/21 02:45,0,0,0,0,0,
2019/11/21 03:00,0,0,0,0,0,
2019/11/21 03:15,0,0,0,0,0,
2019/11/21 03:30,0,0,0,0,0,
2019/11/21 03:45,0,0,0,0,0,
2019/11/21 04:00,0,0,0,0,0,
2019/11/21 04:15,0,0,0,0,0,
2019/11/21 04:30,0,0,0,0,0,
2019/11/21 04:45,0,0,0,0,0,
2019/11/21 05:00,0,0,0,0,0,
2019/11/21 05:15,0,0,0,0,0,
2019/11/21 05:30,0,0,0,0,0,
2019/11/21 05:45,0,0,0,0,0,
2019/11/21 06:00,0,0,0,0,0,
2019/11/21 06:15,0,0,0,0,0,
2019/11/21 06:30,0,0,0,0,0,
2019/11/21 06:45,0,0,0,0,0,
2019/11/21 07:00,0,0,0,0,0,
2019/11/21 07:15,0.34,0.68,1.02,1.135,2.84,
2019/11/21 07:30,3.4050000000000002,3.4050000000000002,3.4050000000000002,5.905,12.145,
2019/11/21 07:45,5.335,6.13,8.855,13.51,52.55,
2019/11/21 08:00,9.76,12.485,16.12,22.25,113.05,
2019/11/21 08:15,13.620000000000001,14.755,18.275,25.54,167.54999999999998,
2019/11/21 08:30,7.945,10.329999999999998,12.715,18.39,63.8,
2019/11/21 08:45,10.105,12.030000000000001,15.325,19.75,36.324999999999996,
2019/11/21 09:00,13.395,16.005,20.884999999999998,28.380000000000003,41.550000000000004,
2019/11/21 09:15,16.345,19.41,24.744999999999997,32.01,61.3,
2019/11/21 09:30,8.97,11.240000000000002,14.530000000000001,19.07,38.82,
2019/11/21 09:45,17.935000000000002,19.865,26.110000000000003,37.345,90.60000000000001,
2019/11/21 10:00,23.155,28.15,36.78,53.7,360.3,
2019/11/21 10:15,22.25,26.79,34.735,48.25,120.8,
2019/11/21 10:30,22.93,27.695,39.504999999999995,52.45,197.75,
2019/11/21 10:45,24.29,29.060000000000002,48.6,55.15,295.35,
2019/11/21 11:00,42.9,52.45,78.2,97.85,397.55,
2019/11/21 11:15,43.8,55.5,73.45,101.5,474.5,
2019/11/21 11:30,40.75,49.400000000000006,66.95,87.65,288.9,
2019/11/21 11:45,37.8,45.75,59.699999999999996,86.4,292.65,
2019/11/21 12:00,36.095,42.55,55.15,91.5,315.35,
2019/11/21 12:15,47.45,60.15,75.05,117.15,485,
2019/11/21 12:30,68.55000000000001,81.75,94,135.75,338.75,
2019/11/21 12:45,44.25,54.5,71.39999999999999,101.35,182.2,
2019/11/21 13:00,21.455000000000002,24.630000000000003,33.824999999999996,48.35,86.4,
2019/11/21 13:15,18.845,21.795,28.380000000000003,40.4,72.64999999999999,
2019/11/21 13:30,26.22,31.785,47,66.5,71.5,
2019/11/21 13:45,11.805000000000001,14.075,19.525,25.655,36.095,
2019/11/21 14:00,25.2,30.419999999999998,41.900000000000006,56.1,84.55,
2019/11/21 14:15,37.004999999999995,45.650000000000006,64.25,89.45,122.5,
2019/11/21 14:30,42.55,61.5,77.64999999999999,111.8,131.2,
2019/11/21 14:45,20.205000000000002,24.975,32.24,42.699999999999996,72.75,
2019/11/21 15:00,10.445,12.715,16.685000000000002,19.75,47.800000000000004,
2019/11/21 15:15,6.8100000000000005,8.06,10.67,14.530000000000001,28.04,
2019/11/21 15:30,6.8100000000000005,7.720000000000001,10.215,13.620000000000001,25.994999999999997,
2019/11/21 15:45,7.039999999999999,7.49,10.329999999999998,12.825,30.195,
2019/11/21 16:00,10.555000000000001,12.26,16.12,20.659999999999997,34.51,
2019/11/21 16:15,8.855,11.805000000000001,15.549999999999999,20.43,27.47,
2019/11/21 16:30,6.8100000000000005,9.08,11.240000000000002,14.755,26.335,
2019/11/21 16:45,3.8600000000000003,6.3549999999999995,6.8100000000000005,10.215,18.505,
2019/11/21 17:00,4.995,6.8100000000000005,8.855,13.620000000000001,15.780000000000001,
2019/11/21 17:15,3.18,3.8600000000000003,4.995,7.83,10.445,
2019/11/21 17:30,0,0.11499999999999999,1.135,2.045,2.495,
2019/11/21 17:45,0,0,0,0,0,
2019/11/21 18:00,0,0,0,0,0,
2019/11/21 18:15,0,0,0,0,0,
2019/11/21 18:30,0,0,0,0,0,
2019/11/21 18:45,0,0,0,0,0,
2019/11/21 19:00,0,0,0,0,0,
2019/11/21 19:15,0,0,0,0,0,
2019/11/21 19:30,0,0,0,0,0,
2019/11/21 19:45,0,0,0,0,0,
2019/11/21 20:00,0,0,0,0,0,
2019/11/21 20:15,0,0,0,0,0,
2019/11/21 20:30,0,0,0,0,0,
2019/11/21 20:45,0,0,0,0,0,
2019/11/21 21:00,0,0,0,0,0,
2019/11/21 21:15,0,0,0,0,0,
2019/11/21 21:30,0,0,0,0,0,
2019/11/21 21:45,0,0,0,0,0,
2019/11/21 22:00,0,0,0,0,0,
2019/11/21 22:15,0,0,0,0,0,
2019/11/21 22:30,0,0,0,0,0,
2019/11/21 22:45,0,0,0,0,0,
2019/11/21 23:00,0,0,0,0,0,
2019/11/21 23:15,0,0,0,0,0,
2019/11/21 23:30,0,0,0,0,0,
2019/11/21 23:45,0,0,0,0,0,
2019/11/22 00:00,0,0,0,0,0,
2019/11/22 00:15,0,0,0,0,0,
2019/11/22 00:30,0,0,0,0,0,
2019/11/22 00:45,0,0,0,0,0,
2019/11/22 01:00,0,0,0,0,0,
2019/11/22 01:15,0,0,0,0,0,
2019/11/22 01:30,0,0,0,0,0,
2019/11/22 01:45,0,0,0,0,0,
2019/11/22 02:00,0,0,0,0,0,
2019/11/22 02:15,0,0,0,0,0,
2019/11/22 02:30,0,0,0,0,0,
2019/11/22 02:45,0,0,0,0,0,
2019/11/22 03:00,0,0,0,0,0,
2019/11/22 03:15,0,0,0,0,0,
2019/11/22 03:30,0,0,0,0,0,
2019/11/22 03:45,0,0,0,0,0,
2019/11/22 04:00,0,0,0,0,0,
2019/11/22 04:15,0,0,0,0,0,
2019/11/22 04:30,0,0,0,0,0,
2019/11/22 04:45,0,0,0,0,0,
2019/11/22 05:00,0,0,0,0,0,
2019/11/22 05:15,0,0,0,0,0,
2019/11/22 05:30,0,0,0,0,0,
2019/11/22 05:45,0,0,0,0,0,
2019/11/22 06:00,0,0,0,0,0,
2019/11/22 06:15,0,0,0,0,0,
2019/11/22 06:30,0,0,0,0,0,
2019/11/22 06:45,0,0,0,0,0,
2019/11/22 07:00,0,0,0,0.45499999999999996,2.84,
2019/11/22 07:15,1.59,2.27,2.84,3.8600000000000003,11.125,
2019/11/22 07:30,4.2,4.54,5.789999999999999,9.535,31.33,
2019/11/22 07:45,7.039999999999999,9.76,12.485,19.75,78.55000000000001,
2019/11/22 08:00,10.215,13.959999999999999,18.39,23.84,123.05,
2019/11/22 08:15,19.64,19.75,20.43,29.97,182.85,
2019/11/22 08:30,14.985,20.43,20.659999999999997,33.824999999999996,357.70000000000005,
2019/11/22 08:45,18.16,20.884999999999998,23.84,41.2,475.5,
2019/11/22 09:00,20.659999999999997,23.610000000000003,25.655,45.199999999999996,538.5,
2019/11/22 09:15,20.43,24.29,33.26,49.25,609.5,
2019/11/22 09:30,23.384999999999998,28.490000000000002,33.485,57.800000000000004,705,
2019/11/22 09:45,21.115,35.074999999999996,36.78,65.6,740,
2019/11/22 10:00,49.699999999999996,46.900000000000006,61.050000000000004,82.2,840.5,
2019/11/22 10:15,39.73,46.3,67.2,86.25,723,
2019/11/22 10:30,34.394999999999996,37.004999999999995,59.95,64.5,516.5,
2019/11/22 10:45,29.285,31.555,54.6,64.6,309.20000000000005,
2019/11/22 11:00,26.45,32.92,52,60.5,190.15,
2019/11/22 11:15,52.9,65.05,82.2,111,945,
2019/11/22 11:30,29.285,34.51,52.199999999999996,63.25,338.40000000000003,
2019/11/22 11:45,25.994999999999997,29.97,38.82,56.75,253.15,
2019/11/22 12:00,28.15,32.24,42,66.5,223.05,
2019/11/22 12:15,35.415,43,51.75,83.75,460,
2019/11/22 12:30,48.6,65.85,71.05000000000001,102.95,402.5,
2019/11/22 12:45,50.4,61.75,71.95,135.2,217.39999999999998,
2019/11/22 13:00,55.4,62.199999999999996,72.2,104.75,237.15,
2019/11/22 13:15,31.669999999999998,36.095,50.650000000000006,70.4,142.79999999999998,
2019/11/22 13:30,57,57,80.15,106.8,236,
2019/11/22 13:45,64.25,48.449999999999996,63.8,100.35,153.45000000000002,
2019/11/22 14:00,48.8,64.5,74.7,108.3,125.64999999999999,
2019/11/22 14:15,24.744999999999997,30.65,42.699999999999996,61.75,78.55000000000001,
2019/11/22 14:30,20.884999999999998,38.370000000000005,40.199999999999996,70.95,68.1,
2019/11/22 14:45,19.07,30.65,59.050000000000004,76.95,77.4,
2019/11/22 15:00,31.215000000000003,46.449999999999996,94.65,114.65,83.45,
2019/11/22 15:15,21.455000000000002,30.990000000000002,76.75,119.39999999999999,69,
2019/11/22 15:30,20.43,27.014999999999997,75.6,85.35,75.85,
2019/11/22 15:45,19.07,22.25,51.65,76.5,79.9,
2019/11/22 16:00,18.615,20.884999999999998,34.96,56.2,94,
2019/11/22 16:15,13.85,18.16,24.744999999999997,47.199999999999996,61.849999999999994,
2019/11/22 16:30,10.215,13.51,19.525,30.76,48.6,
2019/11/22 16:45,7.720000000000001,10.105,15.095,21.57,49.699999999999996,
2019/11/22 17:00,5.335,6.8100000000000005,10.215,16.005,20.659999999999997,
2019/11/22 17:15,3.29,3.745,5.11,8.285,11.125,
2019/11/22 17:30,0,0.45499999999999996,1.135,2.155,3.18,
2019/11/22 17:45,0,0,0,0,0,
2019/11/22 18:00,0,0,0,0,0,
2019/11/22 18:15,0,0,0,0,0,
2019/11/22 18:30,0,0,0,0,0,
2019/11/22 18:45,0,0,0,0,0,
2019/11/22 19:00,0,0,0,0,0,
2019/11/22 19:15,0,0,0,0,0,
2019/11/22 19:30,0,0,0,0,0,
2019/11/22 19:45,0,0,0,0,0,
2019/11/22 20:00,0,0,0,0,0,
2019/11/22 20:15,0,0,0,0,0,
2019/11/22 20:30,0,0,0,0,0,
2019/11/22 20:45,0,0,0,0,0,
2019/11/22 21:00,0,0,0,0,0,
2019/11/22 21:15,0,0,0,0,0,
2019/11/22 21:30,0,0,0,0,0,
2019/11/22 21:45,0,0,0,0,0,
2019/11/22 22:00,0,0,0,0,0,
2019/11/22 22:15,0,0,0,0,0,
2019/11/22 22:30,0,0,0,0,0,
2019/11/22 22:45,0,0,0,0,0,
2019/11/22 23:00,0,0,0,0,0,
2019/11/22 23:15,0,0,0,0,0,
2019/11/22 23:30,0,0,0,0,0,
2019/11/22 23:45,0,0,0,0,0,
2019/11/23 00:00,0,0,0,0,0,
2019/11/23 00:15,0,0,0,0,0,
2019/11/23 00:30,0,0,0,0,0,
2019/11/23 00:45,0,0,0,0,0,
2019/11/23 01:00,0,0,0,0,0,
2019/11/23 01:15,0,0,0,0,0,
2019/11/23 01:30,0,0,0,0,0,
2019/11/23 01:45,0,0,0,0,0,
2019/11/23 02:00,0,0,0,0,0,
2019/11/23 02:15,0,0,0,0,0,
2019/11/23 02:30,0,0,0,0,0,
2019/11/23 02:45,0,0,0,0,0,
2019/11/23 03:00,0,0,0,0,0,
2019/11/23 03:15,0,0,0,0,0,
2019/11/23 03:30,0,0,0,0,0,
2019/11/23 03:45,0,0,0,0,0,
2019/11/23 04:00,0,0,0,0,0,
2019/11/23 04:15,0,0,0,0,0,
2019/11/23 04:30,0,0,0,0,0,
2019/11/23 04:45,0,0,0,0,0,
2019/11/23 05:00,0,0,0,0,0,
2019/11/23 05:15,0,0,0,0,0,
2019/11/23 05:30,0,0,0,0,0,
2019/11/23 05:45,0,0,0,0,0,
2019/11/23 06:00,0,0,0,0,0,
2019/11/23 06:15,0,0,0,0,0,
2019/11/23 06:30,0,0,0,0,0,
2019/11/23 06:45,0,0,0,0,0,
2019/11/23 07:00,0,0,0,0.34,2.27,
2019/11/23 07:15,1.135,1.9300000000000002,2.84,3.4050000000000002,10.445,
2019/11/23 07:30,3.8600000000000003,4.3149999999999995,4.995,8.625,28.490000000000002,
2019/11/23 07:45,6.470000000000001,7.1499999999999995,10.215,15.325,64.7,
2019/11/23 08:00,8.855,13.17,14.985,20.43,101.25,
2019/11/23 08:15,17.935000000000002,17.71,19.525,30.419999999999998,168.9,
2019/11/23 08:30,14.755,19.865,20.659999999999997,33.6,332.35,
2019/11/23 08:45,17.935000000000002,21,24.52,38.14,422,
2019/11/23 09:00,21.34,23.155,23.84,41.900000000000006,479,
2019/11/23 09:15,19.295,23.384999999999998,30.65,46.1,567,
2019/11/23 09:30,19.75,22.814999999999998,28.605,46.3,552,
2019/11/23 09:45,20.43,36.78,34.28,59.25,710.5,
2019/11/23 10:00,31.105,27.695,38.48,55.5,753.5,
2019/11/23 10:15,27.244999999999997,29.514999999999997,48.449999999999996,61.3,779,
2019/11/23 10:30,30.195,31.785,64,62.55,688.5,
2019/11/23 10:45,33.6,35.644999999999996,80.35,70.14999999999999,303.75,
2019/11/23 11:00,30.65,37.46,125.1,72.9,595,
2019/11/23 11:15,34.055,40.650000000000006,57.45,74.25,919,
2019/11/23 11:30,35.754999999999995,43.6,70.4,77.4,876.5,
2019/11/23 11:45,32.125,37.915,49.15,75.5,715,
2019/11/23 12:00,34.85,37.915,49.85,79.45,256.75,
2019/11/23 12:15,33.375,42,53.35,99.1,437.5,
2019/11/23 12:30,42,53.6,65.14999999999999,92.95,354.4,
2019/11/23 12:45,48.6,68.8,70.6,116.1,219.54999999999998,
2019/11/23 13:00,63.550000000000004,64.5,77.85,106.7,270.05,
2019/11/23 13:15,42,47.199999999999996,63.8,94.65,218.5,
2019/11/23 13:30,42.699999999999996,47,65.7,93.3,172.89999999999998,
2019/11/23 13:45,52.45,51.3,70.6,105.35,161.4,
2019/11/23 14:00,50.300000000000004,58.550000000000004,74.7,104.45,151.45,
2019/11/23 14:15,50.949999999999996,70.6,113.5,116.1,136.64999999999998,
2019/11/23 14:30,32.92,65.05,66.95,99.45,116.44999999999999,
2019/11/23 14:45,33.485,82.05,100.1,127.35,136.2,
2019/11/23 15:00,31.445,42.25,76.3,101.95,107.6,
2019/11/23 15:15,24.29,32.58,59.25,86.6,88.55000000000001,
2019/11/23 15:30,23.384999999999998,30.310000000000002,62.45,84,88.10000000000001,
2019/11/23 15:45,19.41,22.02,40.75,66.05000000000001,68.55000000000001,
2019/11/23 16:00,19.525,22.475,37.8,59.699999999999996,98.55000000000001,
2019/11/23 16:15,14.985,18.16,26.110000000000003,44.6,65.4,
2019/11/23 16:30,10.215,13.620000000000001,19.865,30.419999999999998,41.3,
2019/11/23 16:45,6.925,7.49,11.35,18.16,23.384999999999998,
2019/11/23 17:00,4.3149999999999995,4.995,7.945,11.92,16.8,
2019/11/23 17:15,2.6100000000000003,3.065,4.085,5.5600000000000005,7.945,
2019/11/23 17:30,0,0,0.22499999999999998,1.36,2.045,
2019/11/23 17:45,0,0,0,0,0,
2019/11/23 18:00,0,0,0,0,0,
2019/11/23 18:15,0,0,0,0,0,
2019/11/23 18:30,0,0,0,0,0,
2019/11/23 18:45,0,0,0,0,0,
2019/11/23 19:00,0,0,0,0,0,
2019/11/23 19:15,0,0,0,0,0,
2019/11/23 19:30,0,0,0,0,0,
2019/11/23 19:45,0,0,0,0,0,
2019/11/23 20:00,0,0,0,0,0,
2019/11/23 20:15,0,0,0,0,0,
2019/11/23 20:30,0,0,0,0,0,
2019/11/23 20:45,0,0,0,0,0,
2019/11/23 21:00,0,0,0,0,0,
2019/11/23 21:15,0,0,0,0,0,
2019/11/23 21:30,0,0,0,0,0,
2019/11/23 21:45,0,0,0,0,0,
2019/11/23 22:00,0,0,0,0,0,
2019/11/23 22:15,0,0,0,0,0,
2019/11/23 22:30,0,0,0,0,0,
2019/11/23 22:45,0,0,0,0,0,
2019/11/23 23:00,0,0,0,0,0,
2019/11/23 23:15,0,0,0,0,0,
2019/11/23 23:30,0,0,0,0,0,
2019/11/23 23:45,0,0,0,0,0,
2019/11/24 00:00,0,0,0,0,0,
2019/11/24 00:15,0,0,0,0,0,
2019/11/24 00:30,0,0,0,0,0,
2019/11/24 00:45,0,0,0,0,0,
2019/11/24 01:00,0,0,0,0,0,
2019/11/24 01:15,0,0,0,0,0,
2019/11/24 01:30,0,0,0,0,0,
2019/11/24 01:45,0,0,0,0,0,
2019/11/24 02:00,0,0,0,0,0,
2019/11/24 02:15,0,0,0,0,0,
2019/11/24 02:30,0,0,0,0,0,
2019/11/24 02:45,0,0,0,0,0,
2019/11/24 03:00,0,0,0,0,0,
2019/11/24 03:15,0,0,0,0,0,
2019/11/24 03:30,0,0,0,0,0,
2019/11/24 03:45,0,0,0,0,0,
2019/11/24 04:00,0,0,0,0,0,
2019/11/24 04:15,0,0,0,0,0,
2019/11/24 04:30,0,0,0,0,0,
2019/11/24 04:45,0,0,0,0,0,
2019/11/24 05:00,0,0,0,0,0,
2019/11/24 05:15,0,0,0,0,0,
2019/11/24 05:30,0,0,0,0,0,
2019/11/24 05:45,0,0,0,0,0,
2019/11/24 06:00,0,0,0,0,0,
2019/11/24 06:15,0,0,0,0,0,
2019/11/24 06:30,0,0,0,0,0,
2019/11/24 06:45,0,0,0,0,0,
2019/11/24 07:00,0,0,0,0,0.68,
2019/11/24 07:15,0.45499999999999996,0.9099999999999999,1.59,2.27,4.54,
2019/11/24 07:30,3.4050000000000002,3.4050000000000002,3.4050000000000002,3.4050000000000002,8.515,
2019/11/24 07:45,3.63,4.3149999999999995,5.220000000000001,7.039999999999999,11.92,
2019/11/24 08:00,6.8100000000000005,7.945,11.35,14.985,24.975,
2019/11/24 08:15,8.515,11.465,14.985,20.545,51.4,
2019/11/24 08:30,17.255,21.795,26.675,37.46,244.95000000000002,
2019/11/24 08:45,15.209999999999999,18.73,21.115,30.08,96.7,
2019/11/24 09:00,17.71,20.43,23.95,34.055,75.6,
2019/11/24 09:15,19.75,21.68,29.175,42.1,116.35,
2019/11/24 09:30,18.16,21.795,28.04,42.55,186.85,
2019/11/24 09:45,22.02,27.925,38.48,55.5,171.4,
2019/11/24 10:00,23.494999999999997,28.835,38.48,54.95,163.79999999999998,
2019/11/24 10:15,26.110000000000003,27.925,40.5,52.9,460,
2019/11/24 10:30,31.785,31.215000000000003,63.8,62.1,661,
2019/11/24 10:45,33.144999999999996,36.324999999999996,86.25,71.05000000000001,328.6,
2019/11/24 11:00,28.15,37.8,100.35,72.2,597,
2019/11/24 11:15,32.69,44.050000000000004,56.4,75.05,935,
2019/11/24 11:30,30.419999999999998,40.85,63,73.35,874,
2019/11/24 11:45,32.24,36.55,47.699999999999996,78,828,
2019/11/24 12:00,34.735,37.574999999999996,51.550000000000004,80.60000000000001,264.34999999999997,
2019/11/24 12:15,30.65,38.370000000000005,47.699999999999996,120.64999999999999,547.5,
2019/11/24 12:30,33.144999999999996,43.5,54.25,74.45,398.9,
2019/11/24 12:45,40.5,85.60000000000001,54.95,94.65,186.85,
2019/11/24 13:00,67.9,62.65,73.8,85,280.59999999999997,
2019/11/24 13:15,37.915,47.1,54.85,86.05000000000001,286.95,
2019/11/24 13:30,63.9,37.685,58.099999999999994,73.8,239.85,
2019/11/24 13:45,86.6,47.699999999999996,60.15,100.35,117.6,
2019/11/24 14:00,50.4,70.6,83.75,91.95,91.5,
2019/11/24 14:15,52.9,110.7,138.05,105,78.1,
2019/11/24 14:30,36.78,186.85,120.1,153.15,70.85,
2019/11/24 14:45,37.004999999999995,158.7,150.95000000000002,148.5,122.25,
2019/11/24 15:00,27.130000000000003,37.235,125.55,120,82.85,
2019/11/24 15:15,20.43,26.45,73.89999999999999,89.45,62.9,
2019/11/24 15:30,18.275,21.57,70.14999999999999,85.8,65.85,
2019/11/24 15:45,16.46,20.43,45.4,83.10000000000001,55.15,
2019/11/24 16:00,13.620000000000001,19.865,30.875,45.85,113.3,
2019/11/24 16:15,11.805000000000001,15.665,21.115,38.370000000000005,57,
2019/11/24 16:30,10.105,12.485,18.615,27.244999999999997,43.150000000000006,
2019/11/24 16:45,8.175,9.99,15.325,21.68,53.6,
2019/11/24 17:00,4.995,6.585,9.31,14.755,20.205000000000002,
2019/11/24 17:15,2.27,2.9499999999999997,4.085,6.13,9.535,
2019/11/24 17:30,0,0,0.5700000000000001,1.815,2.27,
2019/11/24 17:45,0,0,0,0,0,
2019/11/24 18:00,0,0,0,0,0,
2019/11/24 18:15,0,0,0,0,0,
2019/11/24 18:30,0,0,0,0,0,
2019/11/24 18:45,0,0,0,0,0,
2019/11/24 19:00,0,0,0,0,0,
2019/11/24 19:15,0,0,0,0,0,
2019/11/24 19:30,0,0,0,0,0,
2019/11/24 19:45,0,0,0,0,0,
2019/11/24 20:00,0,0,0,0,0,
2019/11/24 20:15,0,0,0,0,0,
2019/11/24 20:30,0,0,0,0,0,
2019/11/24 20:45,0,0,0,0,0,
2019/11/24 21:00,0,0,0,0,0,
2019/11/24 21:15,0,0,0,0,0,
2019/11/24 21:30,0,0,0,0,0,
2019/11/24 21:45,0,0,0,0,0,
2019/11/24 22:00,0,0,0,0,0,
2019/11/24 22:15,0,0,0,0,0,
2019/11/24 22:30,0,0,0,0,0,
2019/11/24 22:45,0,0,0,0,0,
2019/11/24 23:00,0,0,0,0,0,
2019/11/24 23:15,0,0,0,0,0,
2019/11/24 23:30,0,0,0,0,0,
2019/11/24 23:45,0,0,0,0,0,
2019/11/25 00:00,0,0,0,0,0,
2019/11/25 00:15,0,0,0,0,0,
2019/11/25 00:30,0,0,0,0,0,
2019/11/25 00:45,0,0,0,0,0,
2019/11/25 01:00,0,0,0,0,0,
2019/11/25 01:15,0,0,0,0,0,
2019/11/25 01:30,0,0,0,0,0,
2019/11/25 01:45,0,0,0,0,0,
2019/11/25 02:00,0,0,0,0,0,
2019/11/25 02:15,0,0,0,0,0,
2019/11/25 02:30,0,0,0,0,0,
2019/11/25 02:45,0,0,0,0,0,
2019/11/25 03:00,0,0,0,0,0,
2019/11/25 03:15,0,0,0,0,0,
2019/11/25 03:30,0,0,0,0,0,
2019/11/25 03:45,0,0,0,0,0,
2019/11/25 04:00,0,0,0,0,0,
2019/11/25 04:15,0,0,0,0,0,
2019/11/25 04:30,0,0,0,0,0,
2019/11/25 04:45,0,0,0,0,0,
2019/11/25 05:00,0,0,0,0,0,
2019/11/25 05:15,0,0,0,0,0,
2019/11/25 05:30,0,0,0,0,0,
2019/11/25 05:45,0,0,0,0,0,
2019/11/25 06:00,0,0,0,0,0,
2019/11/25 06:15,0,0,0,0,0,
2019/11/25 06:30,0,0,0,0,0,
2019/11/25 06:45,0,0,0,0,0,
2019/11/25 07:00,0,0,0,0,0,
2019/11/25 07:15,0,0.11499999999999999,0.68,1.4749999999999999,3.065,
2019/11/25 07:30,2.6100000000000003,3.4050000000000002,3.8600000000000003,4.88,9.99,
2019/11/25 07:45,4.085,6.015000000000001,7.039999999999999,9.76,21.34,
2019/11/25 08:00,6.8100000000000005,8.06,10.67,14.530000000000001,28.835,
2019/11/25 08:15,9.99,11.690000000000001,15.665,20.205000000000002,45.85,
2019/11/25 08:30,13.17,16.345,19.98,26.335,65.4,
2019/11/25 08:45,16.12,19.64,22.25,32.465,86.7,
2019/11/25 09:00,17.37,20.43,24.405,35.870000000000005,92.05,
2019/11/25 09:15,20.205000000000002,22.25,30.310000000000002,44.5,128.7,
2019/11/25 09:30,21.115,25.880000000000003,35.985,50.5,137.7,
2019/11/25 09:45,23.494999999999997,29.060000000000002,39.504999999999995,55.85,146.64999999999998,
2019/11/25 10:00,25.2,30.65,42.45,58.550000000000004,150.05,
2019/11/25 10:15,24.975,31.445,42.25,59.050000000000004,132.15,
2019/11/25 10:30,28.490000000000002,35.870000000000005,49.15,67.45,141.54999999999998,
2019/11/25 10:45,33.715,42.699999999999996,59.25,79,202.75,
2019/11/25 11:00,35.644999999999996,44.5,62.45,84.1,221.6,
2019/11/25 11:15,37.235,47,63.8,88.65,254.5,
2019/11/25 11:30,36.55,44.95,61.5,86.4,266.1,
2019/11/25 11:45,39.275000000000006,48.7,65.85,91.95,217.25,
2019/11/25 12:00,43.8,54.349999999999994,71.95,97.6,217.15,
2019/11/25 12:15,36.324999999999996,45.4,60.85,84.7,212.7,
2019/11/25 12:30,33.375,41.1,54.25,76.05000000000001,175.5,
2019/11/25 12:45,41,52.65,66.75,95.45,191.85,
2019/11/25 13:00,38.595,43.35,58.8,85,204.1,
2019/11/25 13:15,38.48,47.45,65.05,98.10000000000001,237.7,
2019/11/25 13:30,51.550000000000004,56.849999999999994,79.7,109.1,216.6,
2019/11/25 13:45,54.5,46.3,59.95,89,148,
2019/11/25 14:00,39.05,57.45,66.3,85.25,114.9,
2019/11/25 14:15,37.46,71.05000000000001,91.5,88.3,100.25,
2019/11/25 14:30,33.824999999999996,115.55,90.35,115.35,108.65,
2019/11/25 14:45,44.25,104.9,104.65,125.55,136.2,
2019/11/25 15:00,26.110000000000003,35.870000000000005,80.60000000000001,84.9,106.15,
2019/11/25 15:15,20.43,24.18,42.800000000000004,64.95,86.7,
2019/11/25 15:30,19.525,24.405,54.15,78.65,88.75,
2019/11/25 15:45,19.525,23.610000000000003,43.949999999999996,73.1,75.05,
2019/11/25 16:00,17.14,20.884999999999998,34.620000000000005,52.199999999999996,96.35,
2019/11/25 16:15,14.075,18.16,24.29,44.25,65.14999999999999,
2019/11/25 16:30,9.76,11.805000000000001,17.935000000000002,26.110000000000003,38.595,
2019/11/25 16:45,7.265000000000001,9.31,13.17,19.75,40.5,
2019/11/25 17:00,3.4050000000000002,4.3149999999999995,6.13,10.445,15.780000000000001,
2019/11/25 17:15,1.815,2.495,3.29,4.995,7.265000000000001,
2019/11/25 17:30,0,0,0.11499999999999999,1.36,2.045,
2019/11/25 17:45,0,0,0,0,0,
2019/11/25 18:00,0,0,0,0,0,
2019/11/25 18:15,0,0,0,0,0,
2019/11/25 18:30,0,0,0,0,0,
2019/11/25 18:45,0,0,0,0,0,
2019/11/25 19:00,0,0,0,0,0,
2019/11/25 19:15,0,0,0,0,0,
2019/11/25 19:30,0,0,0,0,0,
2019/11/25 19:45,0,0,0,0,0,
2019/11/25 20:00,0,0,0,0,0,
2019/11/25 20:15,0,0,0,0,0,
2019/11/25 20:30,0,0,0,0,0,
2019/11/25 20:45,0,0,0,0,0,
2019/11/25 21:00,0,0,0,0,0,
2019/11/25 21:15,0,0,0,0,0,
2019/11/25 21:30,0,0,0,0,0,
2019/11/25 21:45,0,0,0,0,0,
2019/11/25 22:00,0,0,0,0,0,
2019/11/25 22:15,0,0,0,0,0,
2019/11/25 22:30,0,0,0,0,0,
2019/11/25 22:45,0,0,0,0,0,
2019/11/25 23:00,0,0,0,0,0,
2019/11/25 23:15,0,0,0,0,0,
2019/11/25 23:30,0,0,0,0,0,
2019/11/25 23:45,0,0,0,0,0,
2019/11/26 00:00,0,0,0,0,0,
2019/11/26 00:15,0,0,0,0,0,
2019/11/26 00:30,0,0,0,0,0,
2019/11/26 00:45,0,0,0,0,0,
2019/11/26 01:00,0,0,0,0,0,
2019/11/26 01:15,0,0,0,0,0,
2019/11/26 01:30,0,0,0,0,0,
2019/11/26 01:45,0,0,0,0,0,
2019/11/26 02:00,0,0,0,0,0,
2019/11/26 02:15,0,0,0,0,0,
2019/11/26 02:30,0,0,0,0,0,
2019/11/26 02:45,0,0,0,0,0,
2019/11/26 03:00,0,0,0,0,0,
