Please note that (-9999) indicates a null value
Temperature (AirTempC) [degC]

DateTime,TRF_MTN_100_HMP45,TRF_MTN_300_HMP45,TRF_MTN_700_HMP45,TRF_MTN_1300_HMP45
2019/09/29 23:00,22.528539,22.288555,22.032134,21.897349,
2019/09/29 23:15,22.482515,22.255681,21.956523,22.032134,
2019/09/29 23:30,22.439778,22.400328,21.785575,21.742838,
2019/09/29 23:45,22.318142,22.068296,21.746126,21.729689,
2019/09/30 00:00,22.285268,21.907211,21.647502,21.506142,
2019/09/30 00:15,21.926936,21.516004,21.575179,21.647502,
2019/09/30 00:30,21.788863,21.450255,21.611341,21.239859,
2019/09/30 00:45,21.877624,21.466693,21.407519,21.539017,
2019/09/30 01:00,21.749413,21.611341,21.351632,21.266158,
2019/09/30 01:15,21.811875,21.229996,21.617915,21.466693,
2019/09/30 01:30,21.930223,21.525867,21.216847,21.410806,
2019/09/30 01:45,21.739551,21.433818,21.322045,20.953851,
2019/09/30 02:00,21.581753,21.197122,21.266158,21.003162,
2019/09/30 02:15,21.555454,20.937413,21.003162,21.026174,
2019/09/30 02:30,21.299033,20.940701,20.9933,20.743454,
2019/09/30 02:45,21.190547,20.973575,20.796053,20.664555,
2019/09/30 03:00,21.14781,20.786191,20.79934,20.779616,
2019/09/30 03:15,21.009737,20.779616,20.598806,20.815778,
2019/09/30 03:30,21.055762,20.832215,20.47717,20.743454,
2019/09/30 03:45,20.83879,20.625106,20.556069,20.615243,
2019/09/30 04:00,20.891389,20.615243,20.575794,20.569219,
2019/09/30 04:15,20.904539,20.634968,20.352247,20.427859,
2019/09/30 04:30,20.526482,20.464021,20.299648,20.480458,
2019/09/30 04:45,20.786191,20.164863,20.02679,20.437721,
2019/09/30 05:00,20.621818,20.371972,20.125413,20.279923,
2019/09/30 05:15,20.378547,20.03994,20.043227,20.003778,
2019/09/30 05:30,20.536345,20.227324,19.911729,19.997203,
2019/09/30 05:45,20.34896,20.023502,20.010353,20.010353,
2019/09/30 06:00,20.187875,20.079389,19.85913,19.964328,
2019/09/30 06:15,20.171438,19.822968,19.793381,19.951179,
2019/09/30 06:30,20.34896,19.714482,19.875567,20.023502,
2019/09/30 06:45,20.319373,20.099114,20.030077,20.174725,
2019/09/30 07:00,20.506757,20.329235,20.677705,20.914401,
2019/09/30 07:15,21.128085,20.792766,22.10117,21.825025,
2019/09/30 07:30,21.640928,21.381219,22.827697,22.992069,
2019/09/30 07:45,22.009122,21.795438,23.981592,24.027616,
2019/09/30 08:00,22.10117,22.11432,24.879065,24.941527,
2019/09/30 08:15,22.275405,22.765235,25.342596,25.289997,
2019/09/30 08:30,22.574563,23.452312,26.171033,26.424167,
2019/09/30 08:45,23.215616,24.583195,26.443891,27.084944,
2019/09/30 09:00,23.754758,25.447794,26.927146,27.942968,
2019/09/30 09:15,24.415535,26.558952,27.679972,29.156037,
2019/09/30 09:30,25.385333,27.226304,28.416361,30.359244,
2019/09/30 09:45,26.499778,28.307875,28.95879,32.134466,
2019/09/30 10:00,27.903519,29.080426,29.823389,33.83079,
2019/09/30 10:15,29.10015,29.721478,30.306644,34.994547,
2019/09/30 10:30,29.60313,29.856264,30.872086,35.773673,
2019/09/30 10:45,30.398693,30.671551,31.384928,36.79607,
2019/09/30 11:00,30.037074,30.59594,31.809009,37.604782,
2019/09/30 11:15,29.892426,31.207406,32.127891,39.057835,
2019/09/30 11:30,30.231033,31.684086,32.716345,40.395827,
2019/09/30 11:45,30.724151,32.06543,32.732782,41.595746,
2019/09/30 12:00,31.720248,32.19364,33.423147,42.854839,
2019/09/30 12:15,31.427665,32.456636,33.554645,43.561641,
2019/09/30 12:30,31.940507,32.532248,33.735454,44.186256,
2019/09/30 12:45,32.042418,32.699908,33.814353,44.646499,
2019/09/30 13:00,32.239665,32.788669,33.962288,44.613625,
2019/09/30 13:15,31.983244,33.084539,33.85709,44.557738,
2019/09/30 13:30,31.87147,32.630871,34.389657,44.751698,
2019/09/30 13:45,31.25343,32.23309,33.929414,43.942985,
2019/09/30 14:00,31.05947,31.874758,34.136523,44.094208,
2019/09/30 14:15,30.967422,32.262677,34.034612,43.502467,
2019/09/30 14:30,30.651827,31.930644,34.083924,43.43343,
2019/09/30 14:45,30.563065,31.891195,33.590806,43.515617,
2019/09/30 15:00,30.26062,31.5756,33.653268,43.055374,
2019/09/30 15:15,29.856264,31.463827,32.972766,41.602321,
2019/09/30 15:30,29.688604,31.411227,32.755794,41.842305,
2019/09/30 15:45,29.432183,30.924685,32.236377,40.681835,
2019/09/30 16:00,29.149462,30.45458,31.710385,39.07756,
2019/09/30 16:15,28.80428,29.96475,31.325754,38.048588,
2019/09/30 16:30,28.219114,29.820102,30.91811,37.213576,
2019/09/30 16:45,27.795033,29.30726,30.277057,36.296377,
2019/09/30 17:00,27.282191,28.676069,29.576831,35.254256,
2019/09/30 17:15,26.769349,28.215827,29.655729,34.751276,
2019/09/30 17:30,27.370952,28.419648,29.425608,34.705252,
2019/09/30 17:45,27.594499,28.350612,28.962078,33.784766,
2019/09/30 18:00,27.762159,28.064604,28.34075,31.864896,
2019/09/30 18:15,27.236167,27.689835,27.397252,30.309932,
2019/09/30 18:30,26.739762,26.723324,26.486628,28.205964,
2019/09/30 18:45,26.588539,26.128296,26.108571,27.071794,
2019/09/30 19:00,26.36828,25.763389,25.832426,25.967211,
2019/09/30 19:15,25.87845,25.37547,25.237397,25.142061,
2019/09/30 19:30,25.352458,24.948102,24.622644,24.816604,
2019/09/30 19:45,25.224248,24.665381,24.376086,24.06049,
2019/09/30 20:00,24.783729,24.39581,23.915843,23.728458,
2019/09/30 20:15,24.2676,24.224863,23.754758,23.560798,
2019/09/30 20:30,24.014466,23.843519,23.140005,23.182741,
2019/09/30 20:45,23.718596,23.449025,23.015081,22.775098,
2019/09/30 21:00,23.544361,23.238628,22.79811,22.627162,
2019/09/30 21:15,23.606822,23.097268,22.607438,22.676474,
2019/09/30 21:30,23.140005,22.880296,22.528539,22.400328,
2019/09/30 21:45,22.96577,22.738936,22.538401,22.324717,
2019/09/30 22:00,22.821122,22.443065,22.29513,21.785575,
2019/09/30 22:15,22.581138,22.360879,22.002547,21.857899,
2019/09/30 22:30,22.548264,22.216231,21.848037,21.558741,
2019/09/30 22:45,22.173494,22.051859,21.811875,21.654077,
2019/09/30 23:00,22.351017,21.828312,21.690239,21.66394,
2019/09/30 23:15,22.186644,21.926936,21.499567,21.443681,
2019/09/30 23:30,22.035421,21.621203,21.410806,21.486417,
2019/09/30 23:45,21.897349,21.463405,21.427243,21.13466,
2019/10/01 00:00,21.8053,21.535729,21.299033,21.121511,
2019/10/01 00:15,21.772426,21.417381,21.137948,20.871664,
2019/10/01 00:30,21.732976,21.49628,21.032749,20.858515,
2019/10/01 00:45,21.423956,21.200409,20.960426,20.796053,
2019/10/01 01:00,21.460118,21.180685,20.700717,20.769753,
2019/10/01 01:15,21.571891,20.914401,20.740166,20.667843,
2019/10/01 01:30,20.907826,20.878239,20.595519,20.513332,
2019/10/01 01:45,21.322045,20.680992,20.654693,20.51662,
2019/10/01 02:00,20.842077,20.677705,20.470596,20.112264,
2019/10/01 02:15,20.667843,20.575794,20.161575,20.099114,
2019/10/01 02:30,20.82564,20.339098,20.178013,19.977478,
2019/10/01 02:45,20.694142,20.171438,20.056377,19.980766,
2019/10/01 03:00,20.506757,20.1813,19.727632,19.767081,
2019/10/01 03:15,20.299648,20.345672,19.997203,19.892004,
2019/10/01 03:30,20.427859,20.089251,19.921591,19.786806,
2019/10/01 03:45,20.371972,19.84598,19.629008,19.744069,
2019/10/01 04:00,20.266774,19.747357,19.69147,19.553397,
2019/10/01 04:15,20.250336,19.901867,19.530385,19.563259,
2019/10/01 04:30,19.984053,19.747357,19.49751,19.727632,
2019/10/01 04:45,19.911729,19.822968,19.49751,19.454774,
2019/10/01 05:00,19.934741,19.645446,19.3956,19.326563,
2019/10/01 05:15,19.934741,19.714482,19.431761,19.336425,
2019/10/01 05:30,19.88543,19.494223,19.375875,19.273964,
2019/10/01 05:45,20.020215,19.451486,19.290401,19.244377,
2019/10/01 06:00,19.67832,19.431761,19.132604,19.241089,
2019/10/01 06:15,19.632296,19.231227,19.122741,19.244377,
2019/10/01 06:30,19.582984,19.405462,18.912344,19.096442,
2019/10/01 06:45,19.559972,19.241089,19.03398,19.231227,
2019/10/01 07:00,19.714482,19.412037,19.267389,19.530385,
2019/10/01 07:15,20.161575,19.799956,20.427859,20.434434,
2019/10/01 07:30,20.552782,20.342385,21.437106,21.617915,
2019/10/01 07:45,21.364782,21.397656,23.087405,22.804685,
2019/10/01 08:00,22.094596,22.285268,23.439162,24.270887,
2019/10/01 08:15,23.116992,23.412863,25.082887,25.457656,
2019/10/01 08:30,24.037478,24.527308,26.203907,26.749624,
2019/10/01 08:45,23.827081,24.810029,26.88441,27.541899,
2019/10/01 09:00,24.224863,25.552992,27.367665,28.232264,
2019/10/01 09:15,24.662094,26.825235,28.048167,29.43547,
2019/10/01 09:30,25.431357,27.68326,28.883179,30.924685,
2019/10/01 09:45,26.937009,28.597171,29.576831,32.410612,
2019/10/01 10:00,28.166515,29.330272,30.165284,33.982013,
2019/10/01 10:15,29.415746,30.42828,30.91811,34.609916,
2019/10/01 10:30,30.908248,30.786612,31.302742,35.435066,
2019/10/01 10:45,32.019406,31.424377,32.288976,36.339114,
2019/10/01 11:00,31.306029,31.947082,32.104879,37.591633,
2019/10/01 11:15,31.121932,32.21994,32.667033,39.55424,
2019/10/01 11:30,30.793187,32.749219,33.189738,40.550337,
2019/10/01 11:45,30.786612,32.657171,33.002353,41.444523,
2019/10/01 12:00,31.194256,32.417187,32.765657,40.625948,
2019/10/01 12:15,30.000912,32.173916,32.397462,40.182143,
2019/10/01 12:30,29.116588,31.499989,32.173916,40.070369,
2019/10/01 12:45,29.001527,31.217268,32.223227,39.741625,
2019/10/01 13:00,28.28815,31.236993,31.723535,38.807989,
2019/10/01 13:15,27.867357,30.549916,31.996393,38.571292,
2019/10/01 13:30,27.30849,30.158709,31.802434,38.75539,
2019/10/01 13:45,26.943584,29.790515,31.841883,38.39377,
2019/10/01 14:00,26.611551,29.271098,31.638061,39.153171,
2019/10/01 14:15,26.654288,29.264523,31.384928,39.343843,
2019/10/01 14:30,26.670725,29.156037,31.470402,40.277479,
2019/10/01 14:45,26.937009,29.356572,31.661074,41.053317,
2019/10/01 15:00,27.022482,29.26781,31.634774,40.81662,
2019/10/01 15:15,27.627373,29.609705,31.953657,39.971746,
2019/10/01 15:30,27.387389,29.665592,31.979956,40.645673,
2019/10/01 15:45,27.712847,29.793802,31.815584,40.149268,
2019/10/01 16:00,27.624086,29.705041,31.779422,40.264329,
2019/10/01 16:15,27.269041,29.612993,31.358628,39.840248,
2019/10/01 16:30,26.69045,29.15275,30.921397,39.468766,
2019/10/01 16:45,26.115146,28.633333,30.62224,37.831616,
2019/10/01 17:00,26.969883,29.001527,30.510466,37.276037,
2019/10/01 17:15,27.887082,29.389446,30.766887,36.773058,
2019/10/01 17:30,28.278288,29.419033,30.421705,36.371989,
2019/10/01 17:45,28.298013,29.366434,29.839827,34.432394,
2019/10/01 18:00,28.251988,28.916053,29.057414,32.062142,
2019/10/01 18:15,27.788458,28.251988,28.058029,30.392118,
2019/10/01 18:30,27.541899,27.249316,27.121106,28.80428,
2019/10/01 18:45,26.983033,26.693737,26.39458,27.482725,
2019/10/01 19:00,26.595114,26.358418,25.888312,26.039535,
2019/10/01 19:15,26.489916,25.875163,25.460944,25.464231,
2019/10/01 19:30,26.026385,25.41492,25.493818,25.178223,
2019/10/01 19:45,25.618741,25.082887,24.842903,24.56347,
2019/10/01 20:00,24.902077,24.56347,24.303762,24.208426,
2019/10/01 20:15,24.780442,24.320199,24.011179,23.807357,
2019/10/01 20:30,24.287324,24.126239,23.744895,23.715308,
2019/10/01 20:45,23.938855,23.758045,23.340539,23.337251,
2019/10/01 21:00,23.649559,23.495049,23.228766,23.146579,
2019/10/01 21:15,23.705446,23.163017,23.064393,22.870434,
2019/10/01 21:30,23.202466,23.024944,22.699486,22.637025,
2019/10/01 21:45,23.333964,22.817834,22.660037,22.531826,
2019/10/01 22:00,23.061106,22.561413,22.614013,22.304992,
2019/10/01 22:15,22.755373,22.60415,22.088021,22.380604,
2019/10/01 22:30,22.821122,22.393753,22.160345,22.258968,
2019/10/01 22:45,22.817834,22.416766,22.005834,21.903924,
2019/10/01 23:00,22.360879,22.15377,21.933511,21.834887,
2019/10/01 23:15,22.318142,21.979535,21.874336,21.62449,
2019/10/01 23:30,22.26883,21.828312,21.736264,21.703389,
2019/10/01 23:45,22.337867,21.913786,21.765851,21.670515,
2019/10/02 00:00,22.160345,21.894061,21.522579,21.450255,
2019/10/02 00:15,21.926936,21.719826,21.295745,21.450255,
2019/10/02 00:30,22.078158,21.269446,21.49628,21.532442,
2019/10/02 00:45,22.035421,21.512717,21.677089,21.50943,
2019/10/02 01:00,21.949948,21.479843,21.522579,21.601478,
2019/10/02 01:15,22.065009,21.667227,21.519292,21.516004,
2019/10/02 01:30,22.074871,21.391081,21.473268,21.489705,
2019/10/02 01:45,21.782288,21.529154,21.371357,21.354919,
2019/10/02 02:00,21.677089,21.473268,21.325332,21.282596,
2019/10/02 02:15,21.479843,21.095211,21.200409,21.177397,
2019/10/02 02:30,21.394369,21.00645,21.180685,21.223421,
2019/10/02 02:45,21.249721,20.976863,21.098498,20.950563,
2019/10/02 03:00,21.253009,20.878239,21.177397,20.960426,
2019/10/02 03:15,21.088636,20.973575,20.766466,20.796053,
2019/10/02 03:30,21.052474,20.664555,20.602094,20.690855,
2019/10/02 03:45,21.00645,20.615243,20.542919,20.661268,
2019/10/02 04:00,20.976863,20.782903,20.608668,20.638255,
2019/10/02 04:15,20.667843,20.417996,20.539632,20.431146,
2019/10/02 04:30,20.802628,20.500183,20.559357,20.316085,
2019/10/02 04:45,20.759891,20.421284,20.325948,20.598806,
2019/10/02 05:00,20.848652,20.437721,20.19445,20.230612,
2019/10/02 05:15,20.845365,20.345672,20.224037,20.408134,
2019/10/02 05:30,20.634968,20.217462,20.2076,20.062952,
2019/10/02 05:45,20.513332,20.204312,20.03994,20.316085,
2019/10/02 06:00,20.293073,20.345672,19.954466,20.230612,
2019/10/02 06:15,20.312798,19.924879,20.158288,20.293073,
2019/10/02 06:30,20.47717,20.020215,20.056377,20.339098,
2019/10/02 06:45,20.306223,20.161575,20.043227,20.424571,
2019/10/02 07:00,20.911114,20.470596,20.707292,20.64483,
2019/10/02 07:15,21.236571,20.871664,21.532442,21.62449,
2019/10/02 07:30,21.844749,21.558741,22.738936,22.729073,
2019/10/02 07:45,22.48909,22.492377,23.501624,23.754758,
2019/10/02 08:00,23.251778,23.432588,24.931665,25.102612,
2019/10/02 08:15,23.915843,24.372798,25.937624,26.391292,
2019/10/02 08:30,24.91194,25.671341,27.022482,27.663535,
2019/10/02 08:45,25.69764,26.697025,28.574159,28.472248,
2019/10/02 09:00,26.674013,27.699697,29.182337,29.576831,
2019/10/02 09:15,27.610936,28.630045,30.559778,30.937835,
2019/10/02 09:30,28.593883,30.181721,31.684086,31.930644,
2019/10/02 09:45,27.449851,31.108782,31.480264,33.672993,
2019/10/02 10:00,28.113916,30.618952,31.095632,35.060296,
2019/10/02 10:15,28.906191,30.549916,31.335616,36.020232,
2019/10/02 10:30,28.994952,30.313219,31.647924,36.815794,
2019/10/02 10:45,29.159325,31.095632,31.779422,37.124815,
2019/10/02 11:00,28.929203,31.236993,31.874758,38.321446,
2019/10/02 11:15,29.192199,31.223843,32.578272,39.511503,
2019/10/02 11:30,29.662304,31.851746,32.818256,40.777171,
2019/10/02 11:45,30.185009,31.87147,33.015503,41.776556,
2019/10/02 12:00,30.592653,32.420474,33.465883,43.002774,
2019/10/02 12:15,30.895098,32.660458,33.610531,44.587325,
2019/10/02 12:30,31.187681,32.686758,34.054337,44.843746,
2019/10/02 12:45,31.444102,32.907017,34.241721,45.389463,
2019/10/02 13:00,31.417802,33.05824,34.603341,45.695196,
2019/10/02 13:15,31.190968,32.870855,34.803875,45.820119,
2019/10/02 13:30,31.296167,33.193025,35.267406,46.55322,
2019/10/02 13:45,31.069333,33.002353,35.323292,46.819503,
2019/10/02 14:00,30.753738,32.775519,35.221381,47.37837,
2019/10/02 14:15,30.691276,32.732782,35.106321,47.736702,
2019/10/02 14:30,30.378968,32.778806,35.040572,47.716977,
2019/10/02 14:45,30.27377,32.706483,34.958385,47.624928,
2019/10/02 15:00,29.9516,32.40075,34.494855,45.866143,
2019/10/02 15:15,29.820102,32.104879,34.399519,44.495276,
2019/10/02 15:30,29.711616,31.986531,34.100361,43.844361,
2019/10/02 15:45,29.458482,31.661074,33.968863,42.720054,
2019/10/02 16:00,29.162612,31.667649,33.469171,42.821965,
2019/10/02 16:15,28.876604,31.158094,33.054952,42.236799,
2019/10/02 16:30,28.485397,30.924685,32.936604,42.371584,
2019/10/02 16:45,27.939681,30.13241,32.147616,40.425414,
2019/10/02 17:00,27.403827,29.274385,31.785997,38.341171,
2019/10/02 17:15,26.930434,28.370337,30.747163,36.990029,
2019/10/02 17:30,27.689835,28.541284,30.145559,35.632313,
2019/10/02 17:45,28.064604,29.037689,29.550531,34.455406,
2019/10/02 18:00,28.199389,29.067276,28.860167,32.446774,
2019/10/02 18:15,28.097478,28.452523,28.3013,30.546628,
2019/10/02 18:30,27.594499,27.834482,27.722709,29.205349,
2019/10/02 18:45,27.64381,27.407114,26.900847,27.808183,
2019/10/02 19:00,27.213154,26.700312,26.443891,26.956733,
2019/10/02 19:15,26.624701,26.302531,25.986936,25.921187,
2019/10/02 19:30,26.299243,26.111859,25.671341,25.763389,
2019/10/02 19:45,26.180895,25.940912,25.352458,25.506968,
2019/10/02 20:00,25.815988,25.447794,25.003988,25.063162,
2019/10/02 20:15,25.467519,25.132199,24.777154,25.0796,
2019/10/02 20:30,25.227535,25.003988,24.39581,24.43526,
2019/10/02 20:45,25.096037,24.655519,24.168976,24.132814,
2019/10/02 21:00,24.806741,24.425397,24.132814,23.91913,
2019/10/02 21:15,24.38266,24.277462,23.843519,23.76462,
2019/10/02 21:30,24.238013,23.889543,23.619972,23.567373,
2019/10/02 21:45,24.201851,23.909268,23.649559,23.488474,
2019/10/02 22:00,23.978304,23.669284,23.340539,23.24849,
2019/10/02 22:15,23.656134,23.393138,23.179454,23.070968,
2019/10/02 22:30,23.748183,23.521349,23.350401,23.008507,
2019/10/02 22:45,23.458887,23.228766,22.923033,22.896733,
2019/10/02 23:00,23.4293,23.195891,22.900021,22.900021,
2019/10/02 23:15,23.432588,23.034806,23.08083,22.669899,
2019/10/02 23:30,23.304377,22.97892,22.775098,22.706061,
2019/10/02 23:45,23.159729,23.034806,22.988782,22.637025,
2019/10/03 00:00,23.284652,22.896733,22.587713,22.564701,
2019/10/03 00:15,23.291227,22.79811,22.640312,22.745511,
2019/10/03 00:30,22.821122,22.761948,22.531826,22.469365,
2019/10/03 00:45,22.97892,22.538401,22.600863,22.360879,
2019/10/03 01:00,22.807972,22.403616,22.318142,22.291843,
2019/10/03 01:15,22.837559,22.311567,22.262256,22.111033,
2019/10/03 01:30,22.804685,22.28198,22.285268,22.242531,
2019/10/03 01:45,22.696199,22.249106,22.071583,22.074871,
2019/10/03 02:00,22.689624,22.189932,21.995972,21.989397,
2019/10/03 02:15,22.426628,22.252393,21.890774,21.903924,
2019/10/03 02:30,22.459502,22.094596,22.097883,21.943373,
2019/10/03 02:45,22.492377,22.107745,21.795438,21.765851,
2019/10/03 03:00,22.301705,21.772426,21.782288,21.821737,
2019/10/03 03:15,22.206369,21.81845,21.8053,21.713251,
2019/10/03 03:30,22.173494,21.825025,21.66394,21.726401,
2019/10/03 03:45,22.298417,21.923648,21.8053,21.581753,
2019/10/03 04:00,22.035421,21.759276,21.795438,21.719826,
2019/10/03 04:15,22.028847,21.848037,21.614628,21.788863,
2019/10/03 04:30,22.028847,21.568604,21.673802,21.473268,
2019/10/03 04:45,22.206369,21.611341,21.66394,21.726401,
2019/10/03 05:00,22.288555,21.953235,21.963098,21.752701,
2019/10/03 05:15,22.147195,21.62449,21.631065,21.838175,
2019/10/03 05:30,21.525867,21.009737,21.105073,21.17411,
2019/10/03 05:45,21.535729,20.848652,20.874952,20.917689,
2019/10/03 06:00,21.571891,20.388409,20.602094,20.542919,
2019/10/03 06:15,21.183972,20.299648,20.50347,20.434434,
2019/10/03 06:30,21.108361,20.174725,20.404847,20.112264,
2019/10/03 06:45,20.865089,20.283211,20.184587,20.293073,
2019/10/03 07:00,20.970288,20.240474,20.519907,20.500183,
2019/10/03 07:15,21.295745,20.385122,20.983438,20.957138,
2019/10/03 07:30,20.85194,20.470596,21.644215,21.690239,
2019/10/03 07:45,21.243146,20.667843,22.597575,22.439778,
2019/10/03 08:00,21.256296,21.049187,23.268215,23.669284,
2019/10/03 08:15,21.571891,21.253009,24.027616,24.277462,
2019/10/03 08:30,21.838175,21.437106,24.852766,25.398482,
2019/10/03 08:45,22.46279,21.97296,25.73709,26.332118,
2019/10/03 09:00,22.75866,22.722498,26.466903,27.647098,
2019/10/03 09:15,23.212328,23.669284,26.950158,29.359859,
2019/10/03 09:30,23.784345,24.737705,27.758871,30.937835,
2019/10/03 09:45,25.237397,25.513543,28.228976,32.381025,
2019/10/03 10:00,25.743665,26.295956,28.712231,33.390272,
2019/10/03 10:15,26.443891,27.042207,29.326984,34.340345,
2019/10/03 10:30,26.243357,27.795033,29.46177,34.859762,
2019/10/03 10:45,25.868588,28.432798,30.181721,35.750661,
2019/10/03 11:00,25.533268,29.225074,30.549916,36.838807,
2019/10/03 11:15,25.704215,29.504507,30.977284,37.936815,
2019/10/03 11:30,25.950774,30.040361,31.319179,39.38658,
2019/10/03 11:45,26.358418,30.027211,31.555875,40.021058,
2019/10/03 12:00,26.69045,30.198159,32.029268,41.339325,
2019/10/03 12:15,26.604976,30.59594,32.177203,42.1579,
2019/10/03 12:30,26.660863,30.687989,32.601284,43.167147,
2019/10/03 12:45,26.996183,30.881948,32.630871,43.630677,
2019/10/03 13:00,27.02577,31.181106,32.837981,43.555066,
2019/10/03 13:15,27.117818,31.161381,33.268636,44.422953,
2019/10/03 13:30,27.236167,31.128507,33.623681,45.034418,
2019/10/03 13:45,26.838385,30.806337,33.735454,44.455827,
2019/10/03 14:00,26.775924,30.77675,33.679568,44.038321,
2019/10/03 14:15,26.815373,30.625527,33.719017,44.041608,
2019/10/03 14:30,27.019195,30.520329,33.561219,44.166532,
2019/10/03 14:45,26.710175,30.579503,33.643406,44.008734,
2019/10/03 15:00,26.710175,30.536766,33.403422,44.038321,
2019/10/03 15:15,26.023098,29.78394,32.979341,42.079001,
2019/10/03 15:30,26.098709,28.83058,32.456636,41.059892,
2019/10/03 15:45,26.217057,28.383486,32.259389,39.912572,
2019/10/03 16:00,26.315681,27.900231,31.792572,39.689025,
2019/10/03 16:15,26.230207,26.84496,31.470402,38.512118,
2019/10/03 16:30,26.322256,26.361705,31.128507,38.584442,
2019/10/03 16:45,26.292669,25.799551,30.717576,37.433835,
2019/10/03 17:00,25.717365,25.250547,29.852976,35.744086,
2019/10/03 17:15,26.641138,27.098094,29.971325,35.924896,
2019/10/03 17:30,27.20658,28.685932,29.520944,34.761139,
2019/10/03 17:45,27.607648,28.692507,28.968652,33.153576,
2019/10/03 18:00,27.785171,28.442661,28.564296,31.680798,
2019/10/03 18:15,27.676685,27.772021,27.676685,29.737916,
2019/10/03 18:30,27.285478,27.223017,27.226304,28.321025,
2019/10/03 18:45,26.828523,26.907422,26.680588,27.676685,
2019/10/03 19:00,26.545802,26.503065,26.217057,26.775924,
2019/10/03 19:15,26.499778,25.954061,25.638466,25.898175,
2019/10/03 19:30,26.220345,25.648328,25.391907,25.54313,
2019/10/03 19:45,25.677916,25.365608,25.145349,25.0796,
2019/10/03 20:00,25.717365,25.336021,24.810029,24.92509,
2019/10/03 20:15,25.483956,24.790304,24.540458,24.56347,
2019/10/03 20:30,25.168361,24.330061,24.43526,24.402385,
2019/10/03 20:45,24.908652,24.366223,24.251162,24.021041,
2019/10/03 21:00,24.727843,24.096652,24.063778,23.975017,
2019/10/03 21:15,24.494434,24.11309,23.784345,23.771195,
2019/10/03 21:30,24.067065,23.820507,23.557511,23.656134,
2019/10/03 21:45,24.132814,23.646272,23.409575,23.389851,
2019/10/03 22:00,23.876393,23.659422,23.504911,23.284652,
2019/10/03 22:15,23.784345,23.514774,23.383276,23.488474,
2019/10/03 22:30,24.011179,23.511486,23.435875,23.27479,
2019/10/03 22:45,24.264312,23.393138,23.353689,23.192604,
2019/10/03 23:00,23.846806,23.462175,23.186029,23.370126,
2019/10/03 23:15,23.843519,23.370126,23.310952,23.327389,
2019/10/03 23:30,23.715308,23.403,23.310952,22.972345,
2019/10/03 23:45,23.836944,23.061106,23.389851,23.192604,
2019/10/04 00:00,23.731745,23.30109,23.018369,22.93947,
2019/10/04 00:15,23.705446,23.153154,23.136717,22.975632,
2019/10/04 00:30,23.593673,23.218903,23.136717,23.067681,
2019/10/04 00:45,23.524636,23.143292,23.057818,23.024944,
2019/10/04 01:00,23.758045,23.113705,23.067681,22.827697,
2019/10/04 01:15,23.370126,23.09398,22.78496,22.903308,
2019/10/04 01:30,23.366839,23.028231,22.719211,22.814547,
2019/10/04 01:45,23.238628,22.840847,22.620588,22.761948,
2019/10/04 02:00,23.537786,22.75866,22.610725,22.788247,
2019/10/04 02:15,23.370126,22.919745,22.633737,22.633737,
2019/10/04 02:30,23.021656,22.850709,22.676474,22.669899,
2019/10/04 02:45,23.061106,22.830984,22.554839,22.692911,
2019/10/04 03:00,23.284652,22.78496,22.660037,22.735648,
2019/10/04 03:15,22.781673,22.6173,22.387179,22.571276,
2019/10/04 03:30,22.932895,22.6436,22.515389,22.354304,
2019/10/04 03:45,22.870434,22.591,22.354304,22.390466,
2019/10/04 04:00,22.853996,22.173494,22.26883,22.301705,
2019/10/04 04:15,22.666612,22.055146,22.104458,22.048571,
2019/10/04 04:30,22.738936,22.47594,22.199794,22.035421,
2019/10/04 04:45,22.824409,22.186644,22.311567,22.354304,
2019/10/04 05:00,22.640312,22.173494,21.979535,22.189932,
2019/10/04 05:15,22.571276,22.239243,22.107745,22.009122,
2019/10/04 05:30,22.6436,22.206369,22.130758,22.239243,
2019/10/04 05:45,22.673187,22.502239,21.926936,22.377316,
2019/10/04 06:00,22.893446,22.446353,22.278693,22.061721,
2019/10/04 06:15,22.79811,22.239243,22.130758,22.15377,
2019/10/04 06:30,22.558126,22.206369,22.29513,22.196507,
2019/10/04 06:45,22.640312,22.492377,22.32143,22.170207,
2019/10/04 07:00,23.077543,22.554839,22.370741,22.571276,
2019/10/04 07:15,22.834272,22.452928,22.528539,22.574563,
2019/10/04 07:30,22.95262,22.48909,22.689624,22.535114,
2019/10/04 07:45,23.179454,22.827697,22.985494,23.225478,
2019/10/04 08:00,23.412863,23.389851,23.495049,23.472037,
2019/10/04 08:15,23.774482,23.846806,24.369511,24.520733,
2019/10/04 08:30,24.514158,24.724555,25.552992,25.924474,
2019/10/04 08:45,25.171648,25.750239,26.039535,26.17432,
2019/10/04 09:00,25.802839,26.611551,27.098094,27.367665,
2019/10/04 09:15,26.713462,27.972555,28.50841,29.008102,
2019/10/04 09:30,26.651001,27.818045,29.188912,30.063373,
2019/10/04 09:45,27.33479,27.597786,30.037074,31.25343,
2019/10/04 10:00,28.653057,29.044264,30.865511,32.85113,
2019/10/04 10:15,29.583406,30.421705,31.720248,34.100361,
2019/10/04 10:30,29.442045,31.325754,32.601284,35.694774,
2019/10/04 10:45,29.816814,32.075292,33.666418,37.157689,
2019/10/04 11:00,30.046936,33.196313,33.837365,39.287956,
2019/10/04 11:15,30.45458,33.774904,34.613203,41.35905,
