Please note that (-9999) indicates a null value
Radiation, incoming PAR (PAR) [umol/m^2 s]

DateTime,TRF_STower_100_SQ-110,TRF_STower_300_SQ-110,TRF_STower_700_SQ-110,TRF_STower_1300_SQ-110,TRF_STower_2000_SQ-110
2019/10/16 22:45,1.865,1.865,2.09,1.4149999999999998,1.3,
2019/10/16 23:00,1.98,1.4149999999999998,1.525,1.525,1.865,
2019/10/16 23:15,1.865,1.865,1.4149999999999998,1.865,1.98,
2019/10/16 23:30,1.98,1.865,1.525,1.98,2.09,
2019/10/16 23:45,2.3200000000000003,1.6400000000000001,1.075,1.75,1.6400000000000001,
2019/10/17 00:00,2.3200000000000003,1.525,1.865,1.525,1.865,
2019/10/17 00:15,2.09,1.75,1.185,2.09,1.185,
2019/10/17 00:30,1.865,1.75,1.98,1.4149999999999998,1.4149999999999998,
2019/10/17 00:45,2.09,1.6400000000000001,1.98,1.4149999999999998,2.09,
2019/10/17 01:00,1.6400000000000001,2.09,1.525,2.09,1.4149999999999998,
2019/10/17 01:15,1.75,1.865,1.6400000000000001,1.865,2.205,
2019/10/17 01:30,2.205,1.3,1.98,1.98,1.6400000000000001,
2019/10/17 01:45,1.525,1.525,1.3,1.75,1.525,
2019/10/17 02:00,1.865,2.09,2.205,1.75,1.6400000000000001,
2019/10/17 02:15,2.205,2.205,2.205,1.6400000000000001,1.75,
2019/10/17 02:30,1.98,1.75,1.75,1.525,1.185,
2019/10/17 02:45,1.98,1.185,1.525,2.205,1.6400000000000001,
2019/10/17 03:00,1.75,1.865,1.6400000000000001,1.6400000000000001,1.6400000000000001,
2019/10/17 03:15,2.09,1.6400000000000001,1.75,1.865,1.865,
2019/10/17 03:30,1.75,2.205,2.3200000000000003,1.865,1.525,
2019/10/17 03:45,1.75,2.09,1.6400000000000001,1.075,1.6400000000000001,
2019/10/17 04:00,1.98,2.09,1.3,1.75,1.75,
2019/10/17 04:15,1.75,1.75,1.98,1.75,2.3200000000000003,
2019/10/17 04:30,2.09,1.525,1.865,2.205,1.3,
2019/10/17 04:45,1.75,2.09,1.75,1.185,1.98,
2019/10/17 05:00,1.865,1.75,1.865,1.98,1.98,
2019/10/17 05:15,1.525,2.09,2.315,1.4149999999999998,1.6400000000000001,
2019/10/17 05:30,1.98,1.98,1.6400000000000001,1.185,1.4149999999999998,
2019/10/17 05:45,1.98,1.4149999999999998,1.75,1.75,1.865,
2019/10/17 06:00,1.98,1.6400000000000001,1.3,1.865,2.205,
2019/10/17 06:15,2.09,1.75,1.525,1.865,1.865,
2019/10/17 06:30,2.205,2.315,2.315,2.545,2.4299999999999997,
2019/10/17 06:45,2.545,4.24,5.03,5.37,4.35,
2019/10/17 07:00,4.915,8.65,9.78,11.475,8.195,
2019/10/17 07:15,5.595,10.229999999999999,11.7,13.959999999999999,9.325,
2019/10/17 07:30,6.385,13.280000000000001,12.945,15.09,11.020000000000001,
2019/10/17 07:45,9.665000000000001,18.03,17.805,20.855,17.015,
2019/10/17 08:00,7.63,13.055000000000001,14.75,18.595,13.959999999999999,
2019/10/17 08:15,8.76,22.325,17.58,19.275,17.465,
2019/10/17 08:30,10.229999999999999,19.275,19.5,24.59,19.955000000000002,
2019/10/17 08:45,13.395,19.5,19.955000000000002,30.015,22.214999999999996,
2019/10/17 09:00,15.655,19.84,22.214999999999996,26.17,25.04,
2019/10/17 09:15,20.18,25.945,23.685000000000002,28.205,26.284999999999997,
2019/10/17 09:30,29.674999999999997,34.535,25.04,29.79,26.284999999999997,
2019/10/17 09:45,26.06,26.06,26.735000000000003,31.6,24.59,
2019/10/17 10:00,20.52,36.800000000000004,29.900000000000002,35.215,21.195,
2019/10/17 10:15,27.755000000000003,157.55,33.635000000000005,39.85,19.84,
2019/10/17 10:30,22.895,100.55,42.1,40.55,21.084999999999997,
2019/10/17 10:45,22.555,53.2,54.3,45.949999999999996,19.84,
2019/10/17 11:00,21.99,36.91,81.7,51.4,18.03,
2019/10/17 11:15,24.59,43.35,271.5,57.05,16.9,
2019/10/17 11:30,27.865000000000002,56,331.85,67.2,17.015,
2019/10/17 11:45,35.895,72.2,116.05000000000001,94.1,19.5,
2019/10/17 12:00,38.605000000000004,71.39999999999999,128.15,187.95000000000002,21.65,
2019/10/17 12:15,35.215,72.85,420.5,116.5,26.965,
2019/10/17 12:30,33.405,110.85000000000001,395.4,80,34.425,
2019/10/17 12:45,32.839999999999996,126.8,172.8,71.75,41.65,
2019/10/17 13:00,39.85,89.7,195.75,102.35,43.25,
2019/10/17 13:15,35.44,53.550000000000004,597,125.19999999999999,49.900000000000006,
2019/10/17 13:30,26.17,43.6,262.8,135.95000000000002,50.05,
2019/10/17 13:45,24.93,43.6,97.30000000000001,134.70000000000002,53.550000000000004,
2019/10/17 14:00,27.98,48.650000000000006,80.9,147.7,53.650000000000006,
2019/10/17 14:15,22.1,40.75,59.400000000000006,110.60000000000001,47.75,
2019/10/17 14:30,22.555,37.14,47.45,69.6,39.965,
2019/10/17 14:45,25.265,35.895,48.650000000000006,74.1,44.95,
2019/10/17 15:00,14.415,26.85,31.035,45.85,29.900000000000002,
2019/10/17 15:15,16.335,28.435000000000002,33.745,64.85000000000001,32.275,
2019/10/17 15:30,17.355,26.735000000000003,32.955,67.45,35.33,
2019/10/17 15:45,13.51,23.57,29.335,51.5,28.769999999999996,
2019/10/17 16:00,12.490000000000002,20.630000000000003,23.46,42.35,22.330000000000002,
2019/10/17 16:15,10.455000000000002,20.745,20.97,37.815,24.134999999999998,
2019/10/17 16:30,9.44,19.16,19.615000000000002,34.535,21.425,
2019/10/17 16:45,9.665000000000001,16.56,19.275,26.85,19.84,
2019/10/17 17:00,6.2749999999999995,12.605,15.545,19.84,18.145,
2019/10/17 17:15,5.255,9.215,11.59,16.335,13.625,
2019/10/17 17:30,3.11,6.05,7.29,9.78,8.309999999999999,
2019/10/17 17:45,2.545,3.4499999999999997,4.125,4.125,3.9000000000000004,
2019/10/17 18:00,1.3,1.865,1.98,1.75,1.98,
2019/10/17 18:15,2.205,1.6400000000000001,1.525,1.865,1.525,
2019/10/17 18:30,1.98,1.6400000000000001,1.3,1.4149999999999998,1.525,
2019/10/17 18:45,1.6400000000000001,1.6400000000000001,1.4149999999999998,1.6400000000000001,2.3200000000000003,
2019/10/17 19:00,1.865,1.6400000000000001,1.865,1.75,1.75,
2019/10/17 19:15,1.98,1.525,1.6400000000000001,2.205,1.6400000000000001,
2019/10/17 19:30,1.75,1.98,1.4149999999999998,2.205,1.98,
2019/10/17 19:45,2.545,2.205,1.75,1.6400000000000001,1.75,
2019/10/17 20:00,1.98,1.75,1.98,1.75,1.525,
2019/10/17 20:15,2.09,2.09,1.98,1.865,2.205,
2019/10/17 20:30,1.75,1.98,1.75,1.6400000000000001,1.185,
2019/10/17 20:45,1.6400000000000001,1.525,1.3,1.98,1.75,
2019/10/17 21:00,2.205,2.09,1.4149999999999998,1.98,1.3,
2019/10/17 21:15,1.6400000000000001,1.865,1.98,1.3,1.865,
2019/10/17 21:30,2.3200000000000003,1.6400000000000001,1.75,2.205,0.96,
2019/10/17 21:45,2.3200000000000003,2.09,2.09,1.4149999999999998,1.98,
2019/10/17 22:00,2.09,2.205,1.98,1.75,1.98,
2019/10/17 22:15,1.865,1.865,1.3,1.865,1.75,
2019/10/17 22:30,1.525,1.75,1.6400000000000001,1.3,2.3200000000000003,
2019/10/17 22:45,1.6400000000000001,1.6400000000000001,1.185,2.09,1.98,
2019/10/17 23:00,1.6400000000000001,2.09,1.75,1.865,1.6400000000000001,
2019/10/17 23:15,1.865,1.75,1.865,1.98,1.4149999999999998,
2019/10/17 23:30,2.3200000000000003,1.98,2.09,1.75,1.525,
2019/10/17 23:45,2.09,1.98,2.3200000000000003,1.3,1.4149999999999998,
2019/10/18 00:00,1.75,2.205,2.09,1.525,1.3,
2019/10/18 00:15,2.09,1.6400000000000001,1.98,1.6400000000000001,1.865,
2019/10/18 00:30,1.98,1.6400000000000001,1.6400000000000001,1.075,1.6400000000000001,
2019/10/18 00:45,1.865,2.09,2.09,1.865,1.75,
2019/10/18 01:00,1.98,1.4149999999999998,1.4149999999999998,2.09,1.865,
2019/10/18 01:15,1.75,1.6400000000000001,1.865,1.525,1.75,
2019/10/18 01:30,2.09,1.525,1.075,1.865,1.865,
2019/10/18 01:45,2.09,1.6400000000000001,1.98,2.09,1.6400000000000001,
2019/10/18 02:00,1.865,2.205,1.865,1.75,1.865,
2019/10/18 02:15,1.98,1.98,1.75,1.98,1.75,
2019/10/18 02:30,1.865,2.205,1.75,2.205,1.3,
2019/10/18 02:45,1.865,1.865,1.75,1.75,1.98,
2019/10/18 03:00,1.865,1.865,1.525,1.3,1.3,
2019/10/18 03:15,1.98,1.865,1.6400000000000001,1.6400000000000001,1.865,
2019/10/18 03:30,1.98,1.98,1.6400000000000001,1.98,1.3,
2019/10/18 03:45,1.98,1.865,2.09,1.98,1.3,
2019/10/18 04:00,2.09,1.75,1.865,1.75,1.4149999999999998,
2019/10/18 04:15,1.865,1.75,1.98,1.3,1.6400000000000001,
2019/10/18 04:30,2.205,1.3,1.525,1.6400000000000001,1.6400000000000001,
2019/10/18 04:45,1.865,2.09,1.6400000000000001,1.98,1.98,
2019/10/18 05:00,2.09,2.315,1.75,1.525,1.75,
2019/10/18 05:15,1.75,1.3,1.6400000000000001,1.4149999999999998,1.75,
2019/10/18 05:30,1.6400000000000001,1.865,1.75,1.4149999999999998,1.6400000000000001,
2019/10/18 05:45,2.205,1.98,1.6400000000000001,1.865,1.98,
2019/10/18 06:00,1.865,2.09,1.6400000000000001,1.6400000000000001,1.3,
2019/10/18 06:15,1.75,1.98,1.865,1.75,2.09,
2019/10/18 06:30,2.09,2.315,2.205,2.205,1.865,
2019/10/18 06:45,2.545,2.545,2.7700000000000005,3.22,3.22,
2019/10/18 07:00,2.6550000000000002,4.24,5.03,6.16,4.805,
2019/10/18 07:15,5.03,7.970000000000001,9.325,11.475,8.645,
2019/10/18 07:30,4.125,7.065,9.21,11.135,8.309999999999999,
2019/10/18 07:45,7.18,12.375,14.185,17.35,13.620000000000001,
2019/10/18 08:00,7.405,13.395,14.64,18.255,13.845,
2019/10/18 08:15,10.004999999999999,20.630000000000003,21.419999999999998,25.150000000000002,19.950000000000003,
2019/10/18 08:30,9.549999999999999,18.935,21.645,26.845,19.84,
2019/10/18 08:45,18.935,32.385000000000005,38.265,45.949999999999996,32.045,
2019/10/18 09:00,8.875,14.075,16.675,18.595,13.395,
2019/10/18 09:15,13.959999999999999,20.630000000000003,23.115000000000002,25.605000000000004,16.56,
2019/10/18 09:30,21.195,30.35,34.76,38.715,17.24,
2019/10/18 09:45,15.205,22.44,25.830000000000002,30.689999999999998,11.585,
2019/10/18 10:00,16.785,29.674999999999997,31.709999999999997,35.550000000000004,10.57,
2019/10/18 10:15,17.24,56.6,33.405,37.36,9.549999999999999,
2019/10/18 10:30,22.214999999999996,45.949999999999996,42,42.9,9.665000000000001,
2019/10/18 10:45,25.72,45.300000000000004,52.5,47.65,10.120000000000001,
2019/10/18 11:00,22.1,36.120000000000005,59.85,44.349999999999994,7.8549999999999995,
2019/10/18 11:15,26.06,47.1,205.79999999999998,50.949999999999996,8.309999999999999,
2019/10/18 11:30,28.32,55.45,138.1,58.949999999999996,8.195,
2019/10/18 11:45,28.205,52.15,133.1,63.949999999999996,6.725,
2019/10/18 12:00,35.105,70.05,126.89999999999999,114.45,8.76,
2019/10/18 12:15,32.955,63.05,342.84999999999997,92.30000000000001,8.65,
2019/10/18 12:30,31.935,86.55,278.75,70.85,10.120000000000001,
2019/10/18 12:45,34.535,88.25,152.55,74.45,10.455000000000002,
2019/10/18 13:00,46.050000000000004,69.15,209.3,129.60000000000002,11.36,
2019/10/18 13:15,22.895,38.155,255.79999999999998,68.1,7.065,
2019/10/18 13:30,23.685000000000002,40.55,141.35,116.4,12.155000000000001,
2019/10/18 13:45,21.65,34.535,79.2,144.9,10.229999999999999,
2019/10/18 14:00,19.955000000000002,32.955,61,127.25,8.65,
2019/10/18 14:15,19.5,31.259999999999998,47.1,79.1,8.085,
2019/10/18 14:30,19.5,28.205,38.155,65.05,7.29,
2019/10/18 14:45,20.295,25.72,33.745,55.35,6.2749999999999995,
2019/10/18 15:00,17.58,24.815,30.695,52.400000000000006,5.9350000000000005,
2019/10/18 15:15,16.45,23.119999999999997,28.435000000000002,82.89999999999999,5.9350000000000005,
2019/10/18 15:30,14.864999999999998,20.630000000000003,26.284999999999997,63.05,5.9350000000000005,
2019/10/18 15:45,13.055000000000001,19.5,23.795,52.75,5.709999999999999,
2019/10/18 16:00,12.264999999999999,21.425,21.65,58.75,4.92,
2019/10/18 16:15,10.120000000000001,19.39,19.615000000000002,33.635000000000005,4.92,
2019/10/18 16:30,9.325,16.9,19.5,30.465,3.11,
2019/10/18 16:45,8.76,14.299999999999999,18.26,23.685000000000002,2.885,
2019/10/18 17:00,6.385,11.815,14.98,19.16,2.7700000000000005,
2019/10/18 17:15,5.709999999999999,8.875,11.25,14.415,2.545,
2019/10/18 17:30,2.885,5.484999999999999,6.615,8.99,1.98,
2019/10/18 17:45,2.545,2.6550000000000002,2.885,3.785,1.865,
2019/10/18 18:00,1.98,2.3200000000000003,1.98,2.205,1.525,
2019/10/18 18:15,2.3200000000000003,1.6400000000000001,1.865,1.75,1.865,
2019/10/18 18:30,2.205,1.6400000000000001,1.525,1.865,1.525,
2019/10/18 18:45,1.865,1.865,1.525,1.865,1.75,
2019/10/18 19:00,1.865,1.525,1.98,1.4149999999999998,2.09,
2019/10/18 19:15,1.98,2.205,2.4299999999999997,1.3,1.6400000000000001,
2019/10/18 19:30,1.865,1.98,1.185,1.4149999999999998,2.09,
2019/10/18 19:45,1.6400000000000001,1.98,1.865,1.525,1.525,
2019/10/18 20:00,2.4299999999999997,1.6400000000000001,1.4149999999999998,1.865,1.6400000000000001,
2019/10/18 20:15,2.3200000000000003,2.205,1.6400000000000001,1.75,1.4149999999999998,
2019/10/18 20:30,1.98,2.09,1.75,1.6400000000000001,1.6400000000000001,
2019/10/18 20:45,1.865,1.185,1.75,1.75,2.09,
2019/10/18 21:00,1.525,1.6400000000000001,1.525,1.98,1.75,
2019/10/18 21:15,1.75,2.09,1.525,1.75,1.75,
2019/10/18 21:30,2.09,1.6400000000000001,1.75,1.865,1.525,
2019/10/18 21:45,1.6400000000000001,1.865,1.525,2.09,1.6400000000000001,
2019/10/18 22:00,1.98,1.525,0.96,1.75,1.98,
2019/10/18 22:15,1.6400000000000001,1.865,1.4149999999999998,1.75,1.865,
2019/10/18 22:30,1.865,1.98,1.75,1.6400000000000001,1.75,
2019/10/18 22:45,1.865,2.09,1.6400000000000001,1.75,1.75,
2019/10/18 23:00,2.09,1.98,1.6400000000000001,1.75,1.75,
2019/10/18 23:15,1.75,1.98,1.525,1.75,1.525,
2019/10/18 23:30,2.09,1.75,1.6400000000000001,1.75,1.75,
2019/10/18 23:45,2.4299999999999997,1.525,1.865,1.6400000000000001,2.09,
2019/10/19 00:00,1.6400000000000001,1.865,1.525,1.75,1.75,
2019/10/19 00:15,1.6400000000000001,1.98,1.185,2.09,1.75,
2019/10/19 00:30,2.09,1.98,1.6400000000000001,2.09,1.525,
2019/10/19 00:45,1.98,1.865,1.6400000000000001,1.3,1.75,
2019/10/19 01:00,2.205,2.315,1.525,1.75,1.6400000000000001,
2019/10/19 01:15,1.865,1.98,1.6400000000000001,1.98,0.8500000000000001,
2019/10/19 01:30,1.75,2.205,1.3,1.6400000000000001,1.6400000000000001,
2019/10/19 01:45,1.75,1.75,1.6400000000000001,1.98,1.75,
2019/10/19 02:00,2.09,1.865,1.98,2.09,1.4149999999999998,
2019/10/19 02:15,1.98,1.3,2.09,1.6400000000000001,1.525,
2019/10/19 02:30,1.185,1.75,1.6400000000000001,1.6400000000000001,1.4149999999999998,
2019/10/19 02:45,1.6400000000000001,2.205,1.525,1.75,1.3,
2019/10/19 03:00,2.09,2.315,1.865,1.6400000000000001,1.525,
2019/10/19 03:15,1.525,1.75,1.865,2.205,1.865,
2019/10/19 03:30,1.75,1.98,1.6400000000000001,2.205,1.865,
2019/10/19 03:45,2.205,1.75,1.98,1.98,1.6400000000000001,
2019/10/19 04:00,1.6400000000000001,1.865,1.75,1.525,1.4149999999999998,
2019/10/19 04:15,1.6400000000000001,1.4149999999999998,0.96,1.98,1.865,
2019/10/19 04:30,1.98,1.98,1.98,1.98,1.6400000000000001,
2019/10/19 04:45,1.98,1.865,2.205,1.75,2.315,
2019/10/19 05:00,1.525,2.205,1.6400000000000001,1.98,2.205,
2019/10/19 05:15,1.3,1.6400000000000001,1.525,1.6400000000000001,1.075,
2019/10/19 05:30,1.3,1.98,2.205,1.865,0.96,
2019/10/19 05:45,1.4149999999999998,2.09,1.075,1.98,1.75,
2019/10/19 06:00,1.525,1.75,1.98,1.98,1.4149999999999998,
2019/10/19 06:15,1.98,1.75,1.98,1.75,1.98,
2019/10/19 06:30,2.545,2.205,1.98,2.6550000000000002,2.205,
2019/10/19 06:45,2.545,2.6550000000000002,3.11,4.24,3.785,
2019/10/19 07:00,3.785,6.725,6.840000000000001,8.08,5.9350000000000005,
2019/10/19 07:15,5.709999999999999,10.455000000000002,10.229999999999999,11.81,9.1,
2019/10/19 07:30,8.985,16.105,12.940000000000001,15.655,11.81,
2019/10/19 07:45,9.325,15.09,15.43,19.16,16.445,
2019/10/19 08:00,9.325,16.67,18.14,19.950000000000003,18.935,
2019/10/19 08:15,10.794999999999998,23.34,19.5,20.4,19.724999999999998,
2019/10/19 08:30,12.940000000000001,19.5,19.5,24.36,21.869999999999997,
2019/10/19 08:45,15.655,19.5,19.5,26.96,23.455,
2019/10/19 09:00,17.689999999999998,21.645,21.869999999999997,27.525,24.585,
2019/10/19 09:15,29.67,23.115000000000002,23.565,29.33,22.665000000000003,
2019/10/19 09:30,88.2,31.14,26.055,30.459999999999997,17.805,
2019/10/19 09:45,35.095,28.88,27.41,32.725,10.91,
2019/10/19 10:00,25.939999999999998,34.195,30.465,34.76,8.42,
2019/10/19 10:15,28.995,61.449999999999996,34.76,37.135,7.405,
2019/10/19 10:30,24.815,78.75,43.9,41.2,6.840000000000001,
2019/10/19 10:45,23.119999999999997,40.85,52.05,45.75,7.29,
2019/10/19 11:00,25.38,38.265,73.55000000000001,55.8,6.949999999999999,
2019/10/19 11:15,27.53,48,207.75,59.95,7.18,
2019/10/19 11:30,31.259999999999998,56.6,156.64999999999998,94,7.29,
2019/10/19 11:45,38.605000000000004,69.6,211.8,107.35,8.65,
2019/10/19 12:00,36.91,70.6,229.54999999999998,161.25,9.215,
2019/10/19 12:15,37.25,72.05,513.5,150.1,10.120000000000001,
2019/10/19 12:30,36.46,83.4,396.1,75.45,12.264999999999999,
2019/10/19 12:45,35.33,105.39999999999999,239.75,85.39999999999999,15.43,
2019/10/19 13:00,44.25,74.55,133,149.14999999999998,18.595,
2019/10/19 13:15,33.86,58.4,321.59999999999997,122.05,22.214999999999996,
2019/10/19 13:30,28.769999999999996,42.35,120.9,108.69999999999999,29.11,
2019/10/19 13:45,26.06,37.93,82.44999999999999,124.3,25.72,
2019/10/19 14:00,24.59,37.589999999999996,65.65,111.75,22.78,
2019/10/19 14:15,22.78,33.18,48.9,77.95,21.76,
2019/10/19 14:30,21.65,29.79,40.300000000000004,66.65,20.52,
2019/10/19 14:45,21.65,26.85,36.345,60.650000000000006,19.73,
2019/10/19 15:00,19.84,26.965,33.86,68.89999999999999,19.5,
2019/10/19 15:15,19.39,25.495,30.13,100.9,19.5,
2019/10/19 15:30,17.805,21.535000000000004,27.755000000000003,89.80000000000001,18.825,
2019/10/19 15:45,16.11,20.064999999999998,25.265,66.75,17.125,
2019/10/19 16:00,14.64,21.76,24.365000000000002,62.699999999999996,15.43,
2019/10/19 16:15,12.605,19.39,20.18,36.004999999999995,13.51,
2019/10/19 16:30,11.135,17.125,19.5,31.935,11.36,
2019/10/19 16:45,9.555,15.32,18.595,24.25,10.455000000000002,
2019/10/19 17:00,7.970000000000001,11.59,15.205,19.73,8.535,
2019/10/19 17:15,5.709999999999999,8.875,11.135,15.545,6.725,
2019/10/19 17:30,3.335,5.595,6.725,8.99,4.24,
2019/10/19 17:45,2.4299999999999997,2.7700000000000005,3.11,4.015000000000001,2.3200000000000003,
2019/10/19 18:00,1.865,2.205,1.75,1.865,1.4149999999999998,
2019/10/19 18:15,1.98,2.09,1.75,1.98,1.6400000000000001,
2019/10/19 18:30,1.98,2.09,1.865,1.75,1.98,
2019/10/19 18:45,1.75,1.865,1.75,2.09,1.865,
2019/10/19 19:00,1.525,1.98,1.525,1.6400000000000001,1.98,
2019/10/19 19:15,2.205,1.865,1.98,1.525,1.525,
2019/10/19 19:30,1.865,1.98,1.98,1.98,1.075,
2019/10/19 19:45,1.4149999999999998,1.525,1.4149999999999998,1.98,1.4149999999999998,
2019/10/19 20:00,2.4299999999999997,1.3,1.75,1.98,1.3,
2019/10/19 20:15,2.09,1.185,1.98,0.735,1.525,
2019/10/19 20:30,1.185,2.4299999999999997,1.98,1.75,2.09,
2019/10/19 20:45,1.98,1.865,1.75,2.09,1.75,
2019/10/19 21:00,1.98,2.4299999999999997,1.98,1.525,1.3,
2019/10/19 21:15,2.09,1.525,2.09,1.6400000000000001,1.4149999999999998,
2019/10/19 21:30,1.98,1.865,1.865,1.4149999999999998,1.75,
2019/10/19 21:45,1.865,1.98,1.6400000000000001,1.4149999999999998,1.865,
2019/10/19 22:00,2.09,1.4149999999999998,1.865,1.6400000000000001,1.75,
2019/10/19 22:15,2.09,2.09,1.4149999999999998,2.09,1.865,
2019/10/19 22:30,1.75,1.525,1.75,1.865,1.75,
2019/10/19 22:45,1.865,1.98,1.525,1.6400000000000001,1.525,
2019/10/19 23:00,1.6400000000000001,1.75,1.525,1.6400000000000001,1.525,
2019/10/19 23:15,1.6400000000000001,1.75,1.98,1.75,1.75,
2019/10/19 23:30,1.6400000000000001,1.98,1.75,1.525,1.865,
2019/10/19 23:45,1.98,1.865,1.525,2.205,1.865,
2019/10/20 00:00,1.98,1.865,1.865,1.75,1.6400000000000001,
2019/10/20 00:15,1.525,1.75,1.75,1.98,1.525,
2019/10/20 00:30,1.75,2.205,2.205,2.09,1.4149999999999998,
2019/10/20 00:45,1.98,2.09,1.75,1.185,1.525,
2019/10/20 01:00,1.4149999999999998,1.6400000000000001,1.75,1.4149999999999998,1.525,
2019/10/20 01:15,1.6400000000000001,2.315,2.09,2.09,1.6400000000000001,
2019/10/20 01:30,2.09,1.75,1.98,1.525,2.09,
2019/10/20 01:45,2.09,1.525,1.185,1.865,2.315,
2019/10/20 02:00,1.865,1.525,1.75,1.865,1.4149999999999998,
2019/10/20 02:15,1.98,1.865,2.205,1.865,1.6400000000000001,
2019/10/20 02:30,1.98,2.315,1.865,1.75,1.865,
2019/10/20 02:45,1.865,1.98,1.6400000000000001,1.98,1.75,
2019/10/20 03:00,2.4299999999999997,1.75,1.6400000000000001,1.75,1.525,
2019/10/20 03:15,1.98,1.525,2.4299999999999997,2.315,1.865,
2019/10/20 03:30,1.98,1.75,2.315,1.865,2.09,
2019/10/20 03:45,2.09,1.98,1.6400000000000001,2.09,1.75,
2019/10/20 04:00,1.75,1.6400000000000001,1.4149999999999998,2.09,1.4149999999999998,
2019/10/20 04:15,1.3,1.525,1.75,1.185,1.6400000000000001,
2019/10/20 04:30,1.4149999999999998,1.4149999999999998,1.4149999999999998,1.4149999999999998,2.09,
2019/10/20 04:45,2.205,2.09,1.865,1.865,1.4149999999999998,
2019/10/20 05:00,1.865,1.75,1.75,2.09,1.98,
2019/10/20 05:15,1.6400000000000001,2.205,1.865,1.075,1.4149999999999998,
2019/10/20 05:30,1.865,1.75,1.525,1.75,2.315,
2019/10/20 05:45,1.865,1.865,1.98,1.98,2.205,
2019/10/20 06:00,1.525,2.315,1.98,1.75,1.525,
2019/10/20 06:15,1.865,1.6400000000000001,1.75,1.4149999999999998,1.6400000000000001,
2019/10/20 06:30,2.205,2.205,2.205,2.315,2.4299999999999997,
2019/10/20 06:45,2.545,2.6550000000000002,3.22,4.125,3.22,
2019/10/20 07:00,4.015000000000001,5.819999999999999,6.045,8.309999999999999,6.61,
2019/10/20 07:15,12.940000000000001,10.794999999999998,10.455000000000002,11.7,9.1,
2019/10/20 07:30,10.91,18.705000000000002,12.490000000000002,15.77,12.490000000000002,
2019/10/20 07:45,9.325,14.185,14.975000000000001,19.27,16.105,
2019/10/20 08:00,11.135,16.220000000000002,17.235,20.630000000000003,19.384999999999998,
2019/10/20 08:15,12.715,19.724999999999998,19.384999999999998,20.175,19.61,
2019/10/20 08:30,15.205,19.384999999999998,19.5,24.020000000000003,22.549999999999997,
2019/10/20 08:45,16.785,19.5,19.61,26.395,24.245,
2019/10/20 09:00,19.045,22.665000000000003,21.535000000000004,27.294999999999998,26.28,
2019/10/20 09:15,29.900000000000002,23,23.34,29.104999999999997,26.395,
2019/10/20 09:30,81.1,27.07,25.939999999999998,30.35,26.17,
2019/10/20 09:45,30.689999999999998,31.705000000000002,27.07,32.725,25.150000000000002,
2019/10/20 10:00,25.265,33.515,30.125,34.195,22.775,
2019/10/20 10:15,28.88,54.2,34.42,37.36,20.855,
2019/10/20 10:30,26.395,77.4,45.15,41.1,23.345,
2019/10/20 10:45,25.945,38.49,54.65,45.25,23.345,
2019/10/20 11:00,28.885,37.25,77.05,57.35,22.89,
2019/10/20 11:15,29.79,45.05,243.9,61.449999999999996,24.134999999999998,
2019/10/20 11:30,33.745,54.3,253.4,92.2,27.189999999999998,
2019/10/20 11:45,37.025,65.4,200.39999999999998,115.35,31.035,
2019/10/20 12:00,39.285000000000004,67.2,310.59999999999997,147.5,37.025,
2019/10/20 12:15,39.51,67.9,508,122.69999999999999,44.25,
2019/10/20 12:30,36.800000000000004,75.45,485.5,70.6,49.55,
2019/10/20 12:45,36.345,77.25,128.25,95.45,53.550000000000004,
2019/10/20 13:00,42.800000000000004,63.949999999999996,135.15,176.20000000000002,56.900000000000006,
2019/10/20 13:15,34.2,51.25,127.44999999999999,130.75,59.95,
2019/10/20 13:30,29.674999999999997,41,101.6,106.44999999999999,68.25,
2019/10/20 13:45,27.415,36.91,74.65,146.35,66.39999999999999,
2019/10/20 14:00,25.72,36.800000000000004,63.150000000000006,93.65,63.8,
2019/10/20 14:15,23.119999999999997,32.39,48.35,76.5,63.150000000000006,
2019/10/20 14:30,22.44,28.544999999999998,39.285000000000004,65.4,60.45,
2019/10/20 14:45,23.91,27.075,34.535,62.35,55.35,
2019/10/20 15:00,19.955000000000002,27.189999999999998,35.555,72.2,55.25,
2019/10/20 15:15,19.5,25.154999999999998,29.79,86,52.05,
2019/10/20 15:30,18.825,21.084999999999997,26.85,96.5,49,
2019/10/20 15:45,16.9,19.84,24.365000000000002,86,45.4,
2019/10/20 16:00,15.66,20.745,23.23,79.65,40.300000000000004,
2019/10/20 16:15,13.625,19.39,19.84,36.46,35.105,
2019/10/20 16:30,12.605,17.015,19.5,29.45,30.465,
2019/10/20 16:45,10.344999999999999,14.755,18.37,24.134999999999998,25.605000000000004,
2019/10/20 17:00,9.215,12.04,14.98,19.5,20.86,
2019/10/20 17:15,6.385,8.76,10.91,15.885,16.9,
2019/10/20 17:30,4.015000000000001,5.145,6.725,8.875,9.215,
2019/10/20 17:45,2.4299999999999997,2.4299999999999997,3.11,3.9000000000000004,3.5599999999999996,
2019/10/20 18:00,1.865,2.205,2.09,2.09,2.09,
2019/10/20 18:15,1.4149999999999998,2.205,1.6400000000000001,1.525,2.3200000000000003,
2019/10/20 18:30,1.525,1.6400000000000001,1.75,2.09,1.6400000000000001,
2019/10/20 18:45,1.98,1.865,1.525,0.735,1.4149999999999998,
2019/10/20 19:00,1.865,1.6400000000000001,0.735,1.75,1.98,
